uid,domainID,siteID,plotID,namedLocation,plotType,nlcdClass,subplotID,coreCoordinateX,coreCoordinateY,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,startDate,collectDate,sampleTiming,biophysicalCriteria,eventID,standingWaterDepth,nTransBoutType,boutType,samplingImpractical,incubationMethod,incubationCondition,sampleID,sampleCode,toxicodendronPossible,horizon,horizonDetails,soilTemp,litterDepth,sampleTopDepth,sampleBottomDepth,sampleExtent,soilSamplingDevice,soilCoreCount,geneticSampleID,geneticSampleCode,geneticSampleCondition,geneticSamplePrepMethod,geneticArchiveSample1ID,geneticArchiveSample1Code,geneticArchiveSample2ID,geneticArchiveSample2Code,geneticArchiveSample3ID,geneticArchiveSample3Code,geneticArchiveSample4ID,geneticArchiveSample4Code,geneticArchiveSample5ID,geneticArchiveSample5Code,geneticArchiveSamplePrepMethod,geneticArchiveContainer,biomassID,biomassCode,biomassSampleCondition,remarks,collectedBy,dataQF
"e061d916-1efc-4e3d-ba0a-96a35b7029c1","D19","BONA","BONA_084","BONA_084.basePlot.bgc","tower","deciduousForest",,36.5,18.5,"WGS84",65.155247,-147.512957,20.2,263.5,0.20,"NEON.DOC.014048vJ","2017-08-22T17:59Z","2017-08-22T17:59Z","peakGreenness",,,0.0,"No","microbes",,,,"BONA_084-O-36.5-18.5-20170822",,,"O","other",10.2,5.2,0.0,3.6,,"brownie cutter",1,"BONA_084-O-36.5-18.5-20170822-GEN",,,,"BONA_084-O-36.5-18.5-20170822-GA1",,"BONA_084-O-36.5-18.5-20170822-GA2",,"BONA_084-O-36.5-18.5-20170822-GA3",,,,,,,,,,,"not enough locations sampled to qualify for a complete bout, genetic analysis and archive subsamples discarded","sfrost@battelleecology.org","alaskaDeprecatedMethod"
"d8db2cdd-358c-4ce3-814e-d1fb73476714","D19","BONA","BONA_084","BONA_084.basePlot.bgc","tower","deciduousForest",,3.5,38.0,"WGS84",65.155247,-147.512957,20.2,263.5,0.20,"NEON.DOC.014048vJ","2017-08-22T19:02Z","2017-08-22T19:02Z","peakGreenness",,,0.0,"No","microbes",,,,"BONA_084-O-3.5-38-20170822",,,"O","other",9.7,5.5,0.0,2.8,,"brownie cutter",3,"BONA_084-O-3.5-38-20170822-GEN",,,,"BONA_084-O-3.5-38-20170822-GA1",,"BONA_084-O-3.5-38-20170822-GA2",,"BONA_084-O-3.5-38-20170822-GA3",,,,,,,,,,,"not enough locations sampled to qualify for a complete bout, genetic analysis and archive subsamples discarded","sfrost@battelleecology.org","alaskaDeprecatedMethod"
"0931647a-6a9c-48ea-a200-3d0957fd5be2","D19","BONA","BONA_084","BONA_084.basePlot.bgc","tower","deciduousForest",,38.5,37.5,"WGS84",65.155247,-147.512957,20.2,263.5,0.20,"NEON.DOC.014048vJ","2017-08-22T19:53Z","2017-08-22T19:53Z","peakGreenness",,,0.0,"No","microbes",,,,"BONA_084-O-38.5-37.5-20170822",,,"O","other",9.8,10.7,0.0,6.8,"entire","brownie cutter",1,"BONA_084-O-38.5-37.5-20170822-GEN",,"OK",,"BONA_084-O-38.5-37.5-20170822-GA1",,"BONA_084-O-38.5-37.5-20170822-GA2",,"BONA_084-O-38.5-37.5-20170822-GA3",,,,,,,,,,,"not enough locations sampled to qualify for a complete bout, genetic analysis and archive subsamples discarded","sfrost@battelleecology.org","alaskaDeprecatedMethod"
"6c938351-5507-4bb2-8789-d6ad211f1cae","D19","BONA","BONA_001","BONA_001.basePlot.bgc","distributed","deciduousForest",,29.0,2.5,"WGS84",65.174447,-147.478155,20.3,374.1,0.50,"NEON.DOC.014048vJ","2017-08-22T21:50Z","2017-08-22T21:50Z","peakGreenness",,,0.0,"No","microbes",,,,"BONA_001-O-29-2.5-20170822",,,"O","other",9.1,16.6,0.0,5.0,,"brownie cutter",1,"BONA_001-O-29-2.5-20170822-GEN",,,,"BONA_001-O-29-2.5-20170822-GA1",,"BONA_001-O-29-2.5-20170822-GA2",,"BONA_001-O-29-2.5-20170822-GA3",,,,,,,,,,,"not enough locations sampled to qualify for a complete bout, genetic analysis and archive subsamples discarded","sfrost@battelleecology.org","alaskaDeprecatedMethod"
"a6fa9820-9943-432e-a9e5-25a565be97e9","D19","BONA","BONA_001","BONA_001.basePlot.bgc","distributed","deciduousForest",,0.0,28.5,"WGS84",65.174447,-147.478155,20.3,374.1,0.50,"NEON.DOC.014048vJ","2017-08-22T22:06Z","2017-08-22T22:06Z","peakGreenness",,,0.0,"No","microbes",,,,"BONA_001-O-0-28.5-20170822",,,"O","other",9.4,10.5,0.0,3.3,,"brownie cutter",1,"BONA_001-O-0-28.5-20170822-GEN",,,,"BONA_001-O-0-28.5-20170822-GA1",,"BONA_001-O-0-28.5-20170822-GA2",,"BONA_001-O-0-28.5-20170822-GA3",,,,,,,,,,,"not enough locations sampled to qualify for a complete bout, genetic analysis and archive subsamples discarded","sfrost@battelleecology.org","alaskaDeprecatedMethod"
"15d1b0f3-8137-4fd2-989e-c36a123bf452","D19","BONA","BONA_001","BONA_001.basePlot.bgc","distributed","deciduousForest",,30.0,24.0,"WGS84",65.174447,-147.478155,20.3,374.1,0.50,"NEON.DOC.014048vJ","2017-08-22T22:36Z","2017-08-22T22:36Z","peakGreenness",,,0.0,"No","microbes",,,,"BONA_001-O-30-24-20170822",,,"O","other",10.3,7.8,0.0,7.3,,"brownie cutter",1,"BONA_001-O-30-24-20170822-GEN",,,,"BONA_001-O-30-24-20170822-GA1",,"BONA_001-O-30-24-20170822-GA2",,"BONA_001-O-30-24-20170822-GA3",,,,,,,,,,,"Pockets of organic around decaying wood. point between 6 birch trees. very woody. not enough locations sampled to qualify for a complete bout, genetic analysis and archive subsamples discarded","sfrost@battelleecology.org","alaskaDeprecatedMethod"
"21bb8d79-74a6-4f06-b02c-069edccb90b8","D19","BONA","BONA_002","BONA_002.basePlot.bgc","distributed","deciduousForest",,8.5,29.0,"WGS84",65.163534,-147.527149,20.1,484.2,0.17,"NEON.DOC.014048vJ","2017-08-23T18:27Z","2017-08-23T18:27Z","peakGreenness",,,0.0,"No","microbes",,,,"BONA_002-O-8.5-29-20170823",,,"O","other",8.2,7.5,0.0,7.5,"entire","brownie cutter",1,"BONA_002-O-8.5-29-20170823-GEN",,,,"BONA_002-O-8.5-29-20170823-GA1",,"BONA_002-O-8.5-29-20170823-GA2",,"BONA_002-O-8.5-29-20170823-GA3",,,,,,,,,,,"not enough locations sampled to qualify for a complete bout, genetic analysis and archive subsamples discarded","jormerod@battelleecology.org","alaskaDeprecatedMethod"
"30ac3c4d-0e32-4678-93ca-c9f5141be9e4","D19","BONA","BONA_002","BONA_002.basePlot.bgc","distributed","deciduousForest",,17.0,3.5,"WGS84",65.163534,-147.527149,20.1,484.2,0.17,"NEON.DOC.014048vJ","2017-08-23T19:07Z","2017-08-23T19:07Z","peakGreenness",,,0.0,"No","microbes",,,,"BONA_002-O-17-3.5-20170823",,,"O","other",7.8,8.5,0.0,9.0,,"brownie cutter",1,"BONA_002-O-17-3.5-20170823-GEN",,"OK",,"BONA_002-O-17-3.5-20170823-GA1",,"BONA_002-O-17-3.5-20170823-GA2",,"BONA_002-O-17-3.5-20170823-GA3",,,,,,,,,,,"not enough locations sampled to qualify for a complete bout, genetic analysis and archive subsamples discarded","jormerod@battelleecology.org","alaskaDeprecatedMethod"
"2934b531-9f96-48f7-98bf-9d284fce7fc3","D19","BONA","BONA_002","BONA_002.basePlot.bgc","distributed","deciduousForest",,30.0,0.5,"WGS84",65.163534,-147.527149,20.1,484.2,0.17,"NEON.DOC.014048vJ","2017-08-23T19:29Z","2017-08-23T19:29Z","peakGreenness",,,0.0,"No","microbes",,,,"BONA_002-O-30-0.5-20170823",,,"O","other",8.6,5.8,0.0,7.0,"entire","brownie cutter",1,"BONA_002-O-30-0.5-20170823-GEN",,,,"BONA_002-O-30-0.5-20170823-GA1",,"BONA_002-O-30-0.5-20170823-GA2",,"BONA_002-O-30-0.5-20170823-GA3",,,,,,,,,,,"not enough locations sampled to qualify for a complete bout, genetic analysis and archive subsamples discarded","jormerod@battelleecology.org","alaskaDeprecatedMethod"
"db154c00-1391-4100-97b2-615c188b7fcc","D19","BONA","BONA_009","BONA_009.basePlot.bgc","distributed","shrubScrub",,6.5,4.5,"WGS84",65.169192,-147.520277,20.1,429.6,0.10,"NEON.DOC.014048vJ","2017-08-23T21:03Z","2017-08-23T21:03Z","peakGreenness",,,0.0,"No","microbes",,,,"BONA_009-O-6.5-4.5-20170823",,,"O","other",8.6,1.5,0.0,3.5,,"brownie cutter",1,"BONA_009-O-6.5-4.5-20170823-GEN",,,,"BONA_009-O-6.5-4.5-20170823-GA1",,"BONA_009-O-6.5-4.5-20170823-GA2",,"BONA_009-O-6.5-4.5-20170823-GA3",,,,,,,,,,,"not enough locations sampled to qualify for a complete bout, genetic analysis and archive subsamples discarded","jormerod@battelleecology.org","alaskaDeprecatedMethod"
