uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,sampleCondition,smRemarks,smMeasuredBy,smDataQF
"23446748-5ddf-45f1-bfa3-037ab1e0ef0c","D19","BONA","BONA_084","BONA_084.basePlot.bgc","2017-08-22T17:59Z","2017-08-22T17:59Z","BONA_084-O-36.5-18.5-20170822",,"BONA_084-O-36.5-18.5-20170822","NEON.DOC.014048vJ","O","2017-08-25T21:30Z","2017-08-28T17:00Z",2.290,7.290,5.140,0.754,0.570,,,"rtroske@battelleecology.org",
"dd62be9d-996e-4885-8a22-0d5fa9ba5b1d","D19","BONA","BONA_084","BONA_084.basePlot.bgc","2017-08-22T19:02Z","2017-08-22T19:02Z","BONA_084-O-3.5-38-20170822",,"BONA_084-O-3.5-38-20170822","NEON.DOC.014048vJ","O","2017-08-25T21:30Z","2017-08-28T17:00Z",2.270,7.280,5.150,0.740,0.575,,,"rtroske@battelleecology.org",
"6c4d9560-f5e1-497c-aff6-4178fdbcfbe0","D19","BONA","BONA_084","BONA_084.basePlot.bgc","2017-08-22T19:53Z","2017-08-22T19:53Z","BONA_084-O-38.5-37.5-20170822",,"BONA_084-O-38.5-37.5-20170822","NEON.DOC.014048vJ","O","2017-08-25T21:30Z","2017-08-28T17:00Z",2.280,7.300,5.250,0.690,0.592,,,"rtroske@battelleecology.org",
"c8451106-8830-48c1-a554-1a8217a1a247","D19","BONA","BONA_001","BONA_001.basePlot.bgc","2017-08-22T21:50Z","2017-08-22T21:50Z","BONA_001-O-29-2.5-20170822",,"BONA_001-O-29-2.5-20170822","NEON.DOC.014048vJ","O","2017-08-25T21:30Z","2017-08-28T17:00Z",2.340,7.350,5.080,0.828,0.547,,,"rtroske@battelleecology.org",
"da355f87-1928-4a07-b065-3520dd05ad76","D19","BONA","BONA_001","BONA_001.basePlot.bgc","2017-08-22T22:06Z","2017-08-22T22:06Z","BONA_001-O-0-28.5-20170822",,"BONA_001-O-0-28.5-20170822","NEON.DOC.014048vJ","O","2017-08-25T21:30Z","2017-08-28T17:00Z",2.270,7.270,4.740,1.024,0.494,,,"rtroske@battelleecology.org",
"42f0fb8d-e75d-4133-9546-0ac5dc91a73e","D19","BONA","BONA_001","BONA_001.basePlot.bgc","2017-08-22T22:36Z","2017-08-22T22:36Z","BONA_001-O-30-24-20170822",,"BONA_001-O-30-24-20170822","NEON.DOC.014048vJ","O","2017-08-25T21:30Z","2017-08-28T17:00Z",2.260,7.280,4.550,1.192,0.456,,,"rtroske@battelleecology.org",
"24e4f124-838f-4766-9ebe-42c5a3125df9","D19","BONA","BONA_002","BONA_002.basePlot.bgc","2017-08-23T18:27Z","2017-08-23T18:27Z","BONA_002-O-8.5-29-20170823",,"BONA_002-O-8.5-29-20170823","NEON.DOC.014048vJ","O","2017-08-25T21:30Z","2017-08-28T17:00Z",2.280,7.280,5.020,0.825,0.548,,,"rtroske@battelleecology.org",
"7d08ab00-6f57-4ce0-8630-9ae15a46a8d6","D19","BONA","BONA_002","BONA_002.basePlot.bgc","2017-08-23T19:07Z","2017-08-23T19:07Z","BONA_002-O-17-3.5-20170823",,"BONA_002-O-17-3.5-20170823","NEON.DOC.014048vJ","O","2017-08-25T21:30Z","2017-08-28T17:00Z",2.280,7.270,5.390,0.605,0.623,,,"rtroske@battelleecology.org",
"067bb246-17ff-40dc-b4ca-5cca8fc692a6","D19","BONA","BONA_002","BONA_002.basePlot.bgc","2017-08-23T19:29Z","2017-08-23T19:29Z","BONA_002-O-30-0.5-20170823",,"BONA_002-O-30-0.5-20170823","NEON.DOC.014048vJ","O","2017-08-25T21:30Z","2017-08-28T17:00Z",2.260,7.280,5.160,0.731,0.578,,,"rtroske@battelleecology.org",
"71a5ae20-6aec-44b6-8e73-752d2322cdc2","D19","BONA","BONA_009","BONA_009.basePlot.bgc","2017-08-23T21:03Z","2017-08-23T21:03Z","BONA_009-O-6.5-4.5-20170823",,"BONA_009-O-6.5-4.5-20170823","NEON.DOC.014048vJ","O","2017-08-25T21:30Z","2017-08-28T17:00Z",2.240,7.230,4.370,1.343,0.427,,,"rtroske@battelleecology.org",
"052d35ff-e24f-4abe-9111-6c4efb416840","D19","BONA","BONA_009","BONA_009.basePlot.bgc","2017-08-23T21:50Z","2017-08-23T21:50Z","BONA_009-O-1-37.5-20170823",,"BONA_009-O-1-37.5-20170823","NEON.DOC.014048vJ","O","2017-08-25T21:30Z","2017-08-28T17:00Z",2.300,7.330,4.710,1.087,0.479,,,"rtroske@battelleecology.org",
"708383d4-8117-4528-b4e2-4fd639c9bc65","D19","BONA","BONA_009","BONA_009.basePlot.bgc","2017-08-23T22:33Z","2017-08-23T22:33Z","BONA_009-O-39.5-30.5-20170823",,"BONA_009-O-39.5-30.5-20170823","NEON.DOC.014048vJ","O","2017-08-25T21:30Z","2017-08-28T17:00Z",2.310,7.330,4.470,1.324,0.430,,,"rtroske@battelleecology.org",
