uid,domainID,siteID,plotID,namedLocation,plotType,nlcdClass,subplotID,coreCoordinateX,coreCoordinateY,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,startDate,collectDate,sampleTiming,biophysicalCriteria,eventID,standingWaterDepth,nTransBoutType,boutType,samplingImpractical,incubationMethod,incubationCondition,sampleID,sampleCode,toxicodendronPossible,horizon,horizonDetails,soilTemp,litterDepth,sampleTopDepth,sampleBottomDepth,sampleExtent,soilSamplingDevice,soilCoreCount,geneticSampleID,geneticSampleCode,geneticSampleCondition,geneticSamplePrepMethod,geneticArchiveSample1ID,geneticArchiveSample1Code,geneticArchiveSample2ID,geneticArchiveSample2Code,geneticArchiveSample3ID,geneticArchiveSample3Code,geneticArchiveSample4ID,geneticArchiveSample4Code,geneticArchiveSample5ID,geneticArchiveSample5Code,geneticArchiveSamplePrepMethod,geneticArchiveContainer,biomassID,biomassCode,biomassSampleCondition,remarks,collectedBy,dataQF
"487f70e0-670e-44f0-8944-29538634f2e0","D18","TOOL","TOOL_043","TOOL_043.basePlot.bgc","tower","sedgeHerbaceous",,12.0,6.5,"WGS84",68.665514,-149.375519,20.3,821.6,0.21,"NEON.DOC.014048vK","2018-08-06T19:34Z","2018-08-06T19:34Z","peakGreenness",,,0.0,"No","microbes",,,,"TOOL_043-O-12-6.5-20180806","C00000009990",,"O",,4.0,0.0,0.0,6.5,"entire","brownie cutter",2,"TOOL_043-O-12-6.5-20180806-GEN","B00000008607","OK",,"TOOL_043-O-12-6.5-20180806-GA1","C00000010261","TOOL_043-O-12-6.5-20180806-GA2","C00000010313","TOOL_043-O-12-6.5-20180806-GA3","C00000010304","TOOL_043-O-12-6.5-20180806-GA4","C00000010308","TOOL_043-O-12-6.5-20180806-GA5","C00000010326",,,,,,,"kring@battelleecology.org",
"fb61f10d-73a4-4111-84d6-37e58c6d5ca9","D18","TOOL","TOOL_044","TOOL_044.basePlot.bgc","tower","sedgeHerbaceous",,2.0,6.5,"WGS84",68.658157,-149.362189,20.1,822.4,0.24,"NEON.DOC.014048vK","2018-08-06T19:37Z","2018-08-06T19:37Z","peakGreenness",,,0.0,"No","microbes",,,,"TOOL_044-O-2-6.5-20180806","C00000009991",,"O",,3.0,0.5,0.0,17.5,"entire","brownie cutter",1,"TOOL_044-O-2-6.5-20180806-GEN","B00000008612","OK",,"TOOL_044-O-2-6.5-20180806-GA1","C00000010316","TOOL_044-O-2-6.5-20180806-GA2","C00000010095","TOOL_044-O-2-6.5-20180806-GA3","C00000010291","TOOL_044-O-2-6.5-20180806-GA4","C00000010601","TOOL_044-O-2-6.5-20180806-GA5","C00000010092",,,,,,,"jormerod@battelleecology.org",
"04e1c824-d2da-4b8f-864e-6be88583e640","D18","TOOL","TOOL_043","TOOL_043.basePlot.bgc","tower","sedgeHerbaceous",,9.0,27.5,"WGS84",68.665514,-149.375519,20.3,821.6,0.21,"NEON.DOC.014048vK","2018-08-06T19:58Z","2018-08-06T19:58Z","peakGreenness",,,0.0,"No","microbes",,,,"TOOL_043-O-9-27.5-20180806","C00000009989",,"O",,3.6,0.5,0.0,16.5,"entire","brownie cutter",1,"TOOL_043-O-9-27.5-20180806-GEN","B00000008613","OK",,"TOOL_043-O-9-27.5-20180806-GA1","C00000010306","TOOL_043-O-9-27.5-20180806-GA2","C00000010289","TOOL_043-O-9-27.5-20180806-GA3","C00000010611","TOOL_043-O-9-27.5-20180806-GA4","C00000010321","TOOL_043-O-9-27.5-20180806-GA5","C00000010301",,,,,,,"kring@battelleecology.org",
"d49ccb0f-7397-417e-bf46-a190c3cee1b6","D18","TOOL","TOOL_044","TOOL_044.basePlot.bgc","tower","sedgeHerbaceous",,7.0,33.5,"WGS84",68.658157,-149.362189,20.1,822.4,0.24,"NEON.DOC.014048vK","2018-08-06T20:13Z","2018-08-06T20:13Z","peakGreenness",,,0.0,"No","microbes",,,,"TOOL_044-O-7-33.5-20180806","C00000009993",,"O",,2.4,0.5,0.0,5.8,"entire","brownie cutter",1,"TOOL_044-O-7-33.5-20180806-GEN","B00000008611","OK",,"TOOL_044-O-7-33.5-20180806-GA1","C00000010286","TOOL_044-O-7-33.5-20180806-GA2","C00000010293","TOOL_044-O-7-33.5-20180806-GA3","C00000010260","TOOL_044-O-7-33.5-20180806-GA4","C00000010311","TOOL_044-O-7-33.5-20180806-GA5","C00000010324",,,,,,,"jormerod@battelleecology.org",
"415a7e47-08f7-43ab-b52d-05394047b941","D18","TOOL","TOOL_043","TOOL_043.basePlot.bgc","tower","sedgeHerbaceous",,36.0,4.5,"WGS84",68.665514,-149.375519,20.3,821.6,0.21,"NEON.DOC.014048vK","2018-08-06T20:20Z","2018-08-06T20:20Z","peakGreenness",,,0.0,"No","microbes",,,,"TOOL_043-O-36-4.5-20180806","C00000009988",,"O",,5.3,0.5,0.0,18.5,"entire","brownie cutter",1,"TOOL_043-O-36-4.5-20180806-GEN","B00000008614","OK",,"TOOL_043-O-36-4.5-20180806-GA1","C00000010310","TOOL_043-O-36-4.5-20180806-GA2","C00000010285","TOOL_043-O-36-4.5-20180806-GA3","C00000010296","TOOL_043-O-36-4.5-20180806-GA4","C00000010287","TOOL_043-O-36-4.5-20180806-GA5","C00000010299",,,,,,,"kring@battelleecology.org",
"e0c67755-8720-4869-8bca-52c091b1a22b","D18","TOOL","TOOL_044","TOOL_044.basePlot.bgc","tower","sedgeHerbaceous",,29.0,4.0,"WGS84",68.658157,-149.362189,20.1,822.4,0.24,"NEON.DOC.014048vK","2018-08-06T20:45Z","2018-08-06T20:45Z","peakGreenness",,,0.0,"No","microbes",,,,"TOOL_044-O-29-4-20180806","C00000009992",,"O",,3.8,0.5,0.0,14.5,"entire","brownie cutter",1,"TOOL_044-O-29-4-20180806-GEN","B00000008609","OK",,"TOOL_044-O-29-4-20180806-GA1","C00000010298","TOOL_044-O-29-4-20180806-GA2","C00000010282","TOOL_044-O-29-4-20180806-GA3","C00000010283","TOOL_044-O-29-4-20180806-GA4","C00000010344","TOOL_044-O-29-4-20180806-GA5","C00000010288",,,,,,,"jormerod@battelleecology.org",
"6308d195-e2ea-4f0b-b0ef-1c36ee7dee67","D18","TOOL","TOOL_041","TOOL_041.basePlot.bgc","tower","sedgeHerbaceous",,0.5,17.5,"WGS84",68.666666,-149.369752,20.1,827.4,0.10,"NEON.DOC.014048vK","2018-08-06T21:09Z","2018-08-06T21:09Z","peakGreenness",,,0.0,"No","microbes",,"no incubation",,"TOOL_041-O-0.5-17.5-20180806","C00000010004",,"O",,4.2,0.5,0.0,19.5,"entire","brownie cutter",1,"TOOL_041-O-0.5-17.5-20180806-GEN","B00000008603","OK",,"TOOL_041-O-0.5-17.5-20180806-GA1","C00000010360","TOOL_041-O-0.5-17.5-20180806-GA2","C00000010412","TOOL_041-O-0.5-17.5-20180806-GA3","C00000010384","TOOL_041-O-0.5-17.5-20180806-GA4","C00000010343","TOOL_041-O-0.5-17.5-20180806-GA5","C00000010379",,,,,,,"ewatson-cook@battelleecology.org",
"652e4246-b96d-48e8-bbe1-6fc3346853a8","D18","TOOL","TOOL_041","TOOL_041.basePlot.bgc","tower","sedgeHerbaceous",,4.0,21.5,"WGS84",68.666666,-149.369752,20.1,827.4,0.10,"NEON.DOC.014048vK","2018-08-06T21:29Z","2018-08-06T21:29Z","peakGreenness",,,0.0,"No","microbes",,,,"TOOL_041-O-4-21.5-20180806","C00000010003",,"O",,4.9,0.5,0.0,26.0,"entire","brownie cutter",1,"TOOL_041-O-4-21.5-20180806-GEN","B00000008617","OK",,"TOOL_041-O-4-21.5-20180806-GA1","C00000010337","TOOL_041-O-4-21.5-20180806-GA2","C00000010357","TOOL_041-O-4-21.5-20180806-GA3","C00000010369","TOOL_041-O-4-21.5-20180806-GA4","C00000010372","TOOL_041-O-4-21.5-20180806-GA5","C00000010335",,,,,,,"ewatson-cook@battelleecology.org",
"85d2558b-3ae8-40bb-923b-dbaac06109a1","D18","TOOL","TOOL_041","TOOL_041.basePlot.bgc","tower","sedgeHerbaceous",,36.5,30.5,"WGS84",68.666666,-149.369752,20.1,827.4,0.10,"NEON.DOC.014048vK","2018-08-06T21:58Z","2018-08-06T21:58Z","peakGreenness",,,0.0,"No","microbes",,,,"TOOL_041-O-36.5-30.5-20180806","C00000010002",,"O",,4.6,0.0,0.0,23.0,"entire","brownie cutter",1,"TOOL_041-O-36.5-30.5-20180806-GEN","B00000008618","OK",,"TOOL_041-O-36.5-30.5-20180806-GA1","C00000010442","TOOL_041-O-36.5-30.5-20180806-GA2","C00000010367","TOOL_041-O-36.5-30.5-20180806-GA3","C00000010428","TOOL_041-O-36.5-30.5-20180806-GA4","C00000010346","TOOL_041-O-36.5-30.5-20180806-GA5","C00000010359",,,,,,,"ewatson-cook@battelleecology.org",
"83187055-f36b-452c-a029-9a2e398a3d17","D18","TOOL","TOOL_042","TOOL_042.basePlot.bgc","tower","sedgeHerbaceous",,13.0,5.5,"WGS84",68.664072,-149.381292,20.2,805.4,0.20,"NEON.DOC.014048vK","2018-08-06T22:09Z","2018-08-06T22:09Z","peakGreenness",,,0.0,"No","microbes",,,,"TOOL_042-O-13-5.5-20180806","C00000010001",,"O",,2.1,0.0,0.0,10.0,"entire","brownie cutter",1,"TOOL_042-O-13-5.5-20180806-GEN","B00000008606","OK",,"TOOL_042-O-13-5.5-20180806-GA1","C00000010309","TOOL_042-O-13-5.5-20180806-GA2","C00000010302","TOOL_042-O-13-5.5-20180806-GA3","C00000010319","TOOL_042-O-13-5.5-20180806-GA4","C00000010355","TOOL_042-O-13-5.5-20180806-GA5","C00000010290",,,,,,,"jormerod@battelleecology.org",
