uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,sampleCondition,smRemarks,smMeasuredBy,smDataQF
"9924e6a4-acf4-40f3-94fd-07ec3ba49156","D19","BONA","BONA_001","BONA_001.basePlot.bgc","2023-07-10T18:53Z","2023-07-10T18:53Z","BONA_001-O-23-20230710","A00000427822","BONA_001-O-23-20230710-SM","NEON.DOC.014048vO","O","2023-07-11T18:00Z","2023-07-13T23:30Z",2.300,7.130,4.530,1.166,0.462,"OK",,"0000-0002-0123-6184",
"196f7ac8-a78b-4425-bc5b-959756fc3276","D19","BONA","BONA_001","BONA_001.basePlot.bgc","2023-07-10T19:49Z","2023-07-10T19:49Z","BONA_001-O-39-20230710","A00000427823","BONA_001-O-39-20230710-SM","NEON.DOC.014048vO","O","2023-07-11T18:00Z","2023-07-13T23:30Z",2.300,7.600,4.180,1.819,0.355,"OK",,"0000-0002-0123-6184",
"03fe9934-aaf8-4155-87d8-cd204b35396b","D19","BONA","BONA_013","BONA_013.basePlot.bgc","2023-07-10T19:54Z","2023-07-10T19:54Z","BONA_013-O-39-20230710","A00000427653","BONA_013-O-39-20230710-SM","NEON.DOC.014048vO","O","2023-07-11T00:30Z","2023-07-13T23:30Z",2.270,7.240,3.870,2.106,0.322,"OK",,"0009-0002-1350-1448",
"cc47ef14-bb61-48c0-a558-8161a91e206a","D19","BONA","BONA_013","BONA_013.basePlot.bgc","2023-07-10T20:17Z","2023-07-10T20:17Z","BONA_013-O-21-20230710","A00000427651","BONA_013-O-21-20230710-SM","NEON.DOC.014048vO","O","2023-07-11T00:30Z","2023-07-13T23:30Z",2.290,7.340,4.220,1.617,0.382,"OK",,"0009-0002-1350-1448",
"a8d9226c-52f5-4cfe-af80-ac3e1c09ee59","D19","BONA","BONA_001","BONA_001.basePlot.bgc","2023-07-10T20:17Z","2023-07-10T20:17Z","BONA_001-O-41-20230710","A00000427824","BONA_001-O-41-20230710-SM","NEON.DOC.014048vO","O","2023-07-11T18:00Z","2023-07-13T23:30Z",2.260,7.380,4.190,1.653,0.377,"OK",,"0000-0002-0123-6184",
"46ed6d17-9f9a-43f0-9d94-88ba45714818","D19","BONA","BONA_013","BONA_013.basePlot.bgc","2023-07-10T20:47Z","2023-07-10T20:47Z","BONA_013-O-23-20230710","A00000427652","BONA_013-O-23-20230710-SM","NEON.DOC.014048vO","O","2023-07-11T00:30Z","2023-07-13T23:30Z",2.290,7.340,3.380,3.633,0.216,"OK",,"0009-0002-1350-1448",
"005a0fda-aa37-4186-b7fc-09aba6bb0645","D19","BONA","BONA_006","BONA_006.basePlot.bgc","2023-07-10T22:49Z","2023-07-10T22:49Z","BONA_006-O-23-20230710","A00000427831","BONA_006-O-23-20230710-SM","NEON.DOC.014048vO","O","2023-07-11T18:00Z","2023-07-13T23:30Z",2.270,7.450,3.610,2.866,0.259,"OK",,"0000-0002-0123-6184",
"f60050b7-ba5f-4c34-9c28-b9397c22bec7","D19","BONA","BONA_006","BONA_006.basePlot.bgc","2023-07-10T23:20Z","2023-07-10T23:20Z","BONA_006-O-41-20230710","A00000427833","BONA_006-O-41-20230710-SM","NEON.DOC.014048vO","O","2023-07-11T18:00Z","2023-07-13T23:30Z",2.280,7.180,4.120,1.663,0.376,"OK",,"0000-0002-0123-6184",
"79d74be8-6dd5-452e-88cd-c9c0d6eec313","D19","BONA","BONA_006","BONA_006.basePlot.bgc","2023-07-10T23:55Z","2023-07-10T23:55Z","BONA_006-O-39-20230710","A00000427832","BONA_006-O-39-20230710-SM","NEON.DOC.014048vO","O","2023-07-11T18:00Z","2023-07-13T23:30Z",2.280,7.470,3.550,3.087,0.245,"OK",,"0000-0002-0123-6184",
"25850025-ce81-4b06-956c-0c807e3e75c0","D19","BONA","BONA_009","BONA_009.basePlot.bgc","2023-07-11T18:28Z","2023-07-11T18:28Z","BONA_009-O-39-20230711","A00000427835","BONA_009-O-39-20230711-SM","NEON.DOC.014048vO","O","2023-07-12T16:55Z","2023-07-14T17:47Z",2.230,7.230,4.250,1.475,0.404,"OK",,"0009-0002-1350-1448",
"01f9c7d9-9037-4594-8482-e366c7bb4430","D19","BONA","BONA_009","BONA_009.basePlot.bgc","2023-07-11T18:43Z","2023-07-11T18:43Z","BONA_009-O-41-20230711","A00000427836","BONA_009-O-41-20230711-SM","NEON.DOC.014048vO","O","2023-07-12T16:55Z","2023-07-14T17:47Z",2.270,7.280,3.550,2.914,0.255,"OK",,"0009-0002-1350-1448",
"dffc5298-0132-47da-9f39-bd95e5d64d66","D19","BONA","BONA_009","BONA_009.basePlot.bgc","2023-07-11T19:11Z","2023-07-11T19:11Z","BONA_009-O-23-20230711","A00000427834","BONA_009-O-23-20230711-SM","NEON.DOC.014048vO","O","2023-07-12T16:55Z","2023-07-14T17:47Z",2.280,7.270,4.370,1.388,0.419,"OK",,"0009-0002-1350-1448",
"4c693851-3a12-4351-b27c-ce2f91375022","D19","BONA","BONA_002","BONA_002.basePlot.bgc","2023-07-11T20:17Z","2023-07-11T20:17Z","BONA_002-O-41-20230711","A00000427830","BONA_002-O-41-20230711-SM","NEON.DOC.014048vO","O","2023-07-12T16:55Z","2023-07-14T17:47Z",2.280,7.300,4.730,1.049,0.488,"OK",,"0009-0002-1350-1448",
"2ed02be8-c5a9-400d-8eb2-355f649ba4ea","D19","BONA","BONA_002","BONA_002.basePlot.bgc","2023-07-11T20:53Z","2023-07-11T20:53Z","BONA_002-O-21-20230711","A00000427828","BONA_002-O-21-20230711-SM","NEON.DOC.014048vO","O","2023-07-12T16:55Z","2023-07-14T17:47Z",2.310,7.270,4.450,1.318,0.431,"OK",,"0009-0002-1350-1448",
"1d89aa4c-36a7-4d8a-80b3-afeafea12a0f","D19","BONA","BONA_002","BONA_002.basePlot.bgc","2023-07-11T21:11Z","2023-07-11T21:11Z","BONA_002-O-23-20230711","A00000427829","BONA_002-O-23-20230711-SM","NEON.DOC.014048vO","O","2023-07-12T16:55Z","2023-07-14T17:47Z",2.300,7.280,4.720,1.058,0.486,"OK",,"0009-0002-1350-1448",
"82f18e11-e6fb-49ac-8349-1e30bccfb713","D19","BONA","BONA_071","BONA_071.basePlot.bgc","2023-07-11T22:31Z","2023-07-11T22:31Z","BONA_071-O-39-20230711","A00000427646","BONA_071-O-39-20230711-SM","NEON.DOC.014048vO","O","2023-07-12T16:55Z","2023-07-14T17:47Z",2.250,7.330,4.280,1.502,0.400,"OK",,"0009-0002-1350-1448",
"dd364ee1-6c9f-4686-a3ae-404fb53274ae","D19","BONA","BONA_071","BONA_071.basePlot.bgc","2023-07-11T22:46Z","2023-07-11T22:46Z","BONA_071-O-41-20230711","A00000427645","BONA_071-O-41-20230711-SM","NEON.DOC.014048vO","O","2023-07-12T16:55Z","2023-07-14T17:47Z",2.270,7.280,4.520,1.227,0.449,"OK",,"0009-0002-1350-1448",
