uid,domainID,siteID,plotID,namedLocation,plotType,nlcdClass,subplotID,coreCoordinateX,coreCoordinateY,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,startDate,collectDate,sampleTiming,biophysicalCriteria,eventID,standingWaterDepth,nTransBoutType,boutType,samplingImpractical,incubationMethod,incubationCondition,sampleID,sampleCode,toxicodendronPossible,horizon,horizonDetails,soilTemp,litterDepth,sampleTopDepth,sampleBottomDepth,sampleExtent,soilSamplingDevice,soilCoreCount,geneticSampleID,geneticSampleCode,geneticSampleCondition,geneticSamplePrepMethod,geneticArchiveSample1ID,geneticArchiveSample1Code,geneticArchiveSample2ID,geneticArchiveSample2Code,geneticArchiveSample3ID,geneticArchiveSample3Code,geneticArchiveSample4ID,geneticArchiveSample4Code,geneticArchiveSample5ID,geneticArchiveSample5Code,geneticArchiveSamplePrepMethod,geneticArchiveContainer,biomassID,biomassCode,biomassSampleCondition,remarks,collectedBy,dataQF
"8c63b26c-162a-49ca-a154-1a92c9c797a1","D19","BONA","BONA_071","BONA_071.basePlot.bgc","tower","evergreenForest",,6.5,25.0,"WGS84",65.154979,-147.507196,20.1,246.1,0.11,"NEON.DOC.014048vK","2018-09-18T18:33Z","2018-09-18T18:33Z","peakGreenness",,,0.0,"No","microbes",,,,"BONA_071-O-6.5-25-20180918","A00000028262",,"O",,2.7,0.0,0.0,30.3,"entire","brownie cutter",1,"BONA_071-O-6.5-25-20180918-GEN","B00000008066","OK",,"BONA_071-O-6.5-25-20180918-GA1","C00000009109","BONA_071-O-6.5-25-20180918-GA2","C00000009110","BONA_071-O-6.5-25-20180918-GA3","C00000009111","BONA_071-O-6.5-25-20180918-GA4","C00000009112","BONA_071-O-6.5-25-20180918-GA5","C00000009113",,,,,,,"mbreslin@battelleecology.org",
"e822325b-6f53-480d-a9e5-27cacd815e47","D19","BONA","BONA_080","BONA_080.basePlot.bgc","tower","evergreenForest",,14.5,4.5,"WGS84",65.153889,-147.512286,20.1,241.8,0.10,"NEON.DOC.014048vK","2018-09-18T18:34Z","2018-09-18T18:34Z","peakGreenness",,,0.0,"No","microbes",,,,"BONA_080-O-14.5-4.5-20180918","A00000028264",,"O",,3.9,0.5,0.0,13.5,"entire","brownie cutter",1,"BONA_080-O-14.5-4.5-20180918-GEN","B00000008069","OK",,"BONA_080-O-14.5-4.5-20180918-GA1","C00000009084","BONA_080-O-14.5-4.5-20180918-GA2","C00000009085","BONA_080-O-14.5-4.5-20180918-GA3","C00000009086","BONA_080-O-14.5-4.5-20180918-GA4","C00000009087","BONA_080-O-14.5-4.5-20180918-GA5","C00000009088",,,,,,,"kring@battelleecology.org",
"a7f16b4e-819a-4ffd-885f-698a4b0e755a","D19","BONA","BONA_080","BONA_080.basePlot.bgc","tower","evergreenForest",,30.5,6.0,"WGS84",65.153889,-147.512286,20.1,241.8,0.10,"NEON.DOC.014048vK","2018-09-18T19:01Z","2018-09-18T19:01Z","peakGreenness",,,0.0,"No","microbes",,,,"BONA_080-O-30.5-6-20180918","A00000028266",,"O",,3.1,0.5,0.0,14.5,"entire","brownie cutter",1,"BONA_080-O-30.5-6-20180918-GEN","B00000008067","OK",,"BONA_080-O-30.5-6-20180918-GA1","C00000009089","BONA_080-O-30.5-6-20180918-GA2","C00000009090","BONA_080-O-30.5-6-20180918-GA3","C00000009091","BONA_080-O-30.5-6-20180918-GA4","C00000009092","BONA_080-O-30.5-6-20180918-GA5","C00000009093",,,,,,,"kring@battelleecology.org",
"31036e1d-e29c-4938-a723-ff74423377f7","D19","BONA","BONA_071","BONA_071.basePlot.bgc","tower","evergreenForest",,17.0,7.0,"WGS84",65.154979,-147.507196,20.1,246.1,0.11,"NEON.DOC.014048vK","2018-09-18T19:06Z","2018-09-18T19:06Z","peakGreenness",,,0.0,"No","microbes",,,,"BONA_071-O-17-7-20180918","A00000028260",,"O",,1.6,0.5,0.0,10.3,"entire","brownie cutter",1,"BONA_071-O-17-7-20180918-GEN","B00000008064","OK",,"BONA_071-O-17-7-20180918-GA1","C00000009099","BONA_071-O-17-7-20180918-GA2","C00000009100","BONA_071-O-17-7-20180918-GA3","C00000009101","BONA_071-O-17-7-20180918-GA4","C00000009102","BONA_071-O-17-7-20180918-GA5","C00000009103",,,,,,,"mbreslin@battelleecology.org",
"428456b2-5a32-4272-b88c-741b57dcd4dc","D19","BONA","BONA_071","BONA_071.basePlot.bgc","tower","evergreenForest",,24.0,9.5,"WGS84",65.154979,-147.507196,20.1,246.1,0.11,"NEON.DOC.014048vK","2018-09-18T19:18Z","2018-09-18T19:18Z","peakGreenness",,,0.0,"No","microbes",,,,"BONA_071-O-24-9.5-20180918","A00000028261",,"O",,2.8,0.5,0.0,12.5,"entire","brownie cutter",1,"BONA_071-O-24-9.5-20180918-GEN","B00000008065","OK",,"BONA_071-O-24-9.5-20180918-GA1","C00000009104","BONA_071-O-24-9.5-20180918-GA2","C00000009105","BONA_071-O-24-9.5-20180918-GA3","C00000009106","BONA_071-O-24-9.5-20180918-GA4","C00000009107","BONA_071-O-24-9.5-20180918-GA5","C00000009108",,,,,,,"mbreslin@battelleecology.org",
"d4c679a8-73bb-4048-99b9-8f4f41c48eaa","D19","BONA","BONA_080","BONA_080.basePlot.bgc","tower","evergreenForest",,16.5,3.5,"WGS84",65.153889,-147.512286,20.1,241.8,0.10,"NEON.DOC.014048vK","2018-09-18T19:23Z","2018-09-18T19:23Z","peakGreenness",,,0.0,"No","microbes",,,,"BONA_080-O-16.5-3.5-20180918","A00000028265",,"O",,4.9,0.5,0.0,14.5,"entire","brownie cutter",1,"BONA_080-O-16.5-3.5-20180918-GEN","B00000008068","OK",,"BONA_080-O-16.5-3.5-20180918-GA1","C00000009094","BONA_080-O-16.5-3.5-20180918-GA2","C00000009095","BONA_080-O-16.5-3.5-20180918-GA3","C00000009096","BONA_080-O-16.5-3.5-20180918-GA4","C00000009097","BONA_080-O-16.5-3.5-20180918-GA5","C00000009098",,,,,,,"kring@battelleecology.org",
"047dc2f1-7c94-494b-9607-ab7351b1e029","D19","BONA","BONA_070","BONA_070.basePlot.bgc","tower","evergreenForest",,22.5,37.5,"WGS84",65.153632,-147.509712,20.1,237.7,0.10,"NEON.DOC.014048vK","2018-09-18T20:10Z","2018-09-18T20:10Z","peakGreenness",,,0.0,"No","microbes",,,,"BONA_070-O-22.5-37.5-20180918","A00000028259",,"O",,2.5,0.0,0.0,12.8,"entire","brownie cutter",1,"BONA_070-O-22.5-37.5-20180918-GEN","B00000008063","OK",,"BONA_070-O-22.5-37.5-20180918-GA1","C00000009123","BONA_070-O-22.5-37.5-20180918-GA2","C00000009122","BONA_070-O-22.5-37.5-20180918-GA3","C00000009121","BONA_070-O-22.5-37.5-20180918-GA4","C00000009120","BONA_070-O-22.5-37.5-20180918-GA5","C00000009119",,,,,,,"mbreslin@battelleecology.org",
"274cb6b8-302f-45bc-8f28-018357002f30","D19","BONA","BONA_084","BONA_084.basePlot.bgc","tower","deciduousForest",,1.5,11.0,"WGS84",65.155247,-147.512957,20.2,263.5,0.20,"NEON.DOC.014048vK","2018-09-18T20:14Z","2018-09-18T20:14Z","peakGreenness",,,0.0,"No","microbes",,,,"BONA_084-O-1.5-11-20180918","A00000028268",,"O",,7.3,1.0,0.0,9.0,"entire","brownie cutter",1,"BONA_084-O-1.5-11-20180918-GEN","B00000008071","OK",,"BONA_084-O-1.5-11-20180918-GA1","C00000009073","BONA_084-O-1.5-11-20180918-GA2","C00000009072","BONA_084-O-1.5-11-20180918-GA3","C00000009071","BONA_084-O-1.5-11-20180918-GA4","C00000009070","BONA_084-O-1.5-11-20180918-GA5","C00000009069",,,,,,,"planglais@battelleecology.org",
"28f6166b-1521-4708-a62b-d5aad0f61014","D19","BONA","BONA_070","BONA_070.basePlot.bgc","tower","evergreenForest",,33.5,1.5,"WGS84",65.153632,-147.509712,20.1,237.7,0.10,"NEON.DOC.014048vK","2018-09-18T20:29Z","2018-09-18T20:29Z","peakGreenness",,,0.0,"No","microbes",,,,"BONA_070-O-33.5-1.5-20180918","A00000028257",,"O",,3.0,0.5,0.0,5.0,"entire","brownie cutter",1,"BONA_070-O-33.5-1.5-20180918-GEN","B00000008061","OK",,"BONA_070-O-33.5-1.5-20180918-GA1","C00000009118","BONA_070-O-33.5-1.5-20180918-GA2","C00000009117","BONA_070-O-33.5-1.5-20180918-GA3","C00000009116","BONA_070-O-33.5-1.5-20180918-GA4","C00000009115","BONA_070-O-33.5-1.5-20180918-GA5","C00000009114",,,,,,,"mbreslin@battelleecology.org",
"aeede4bd-00c1-45ed-8c22-6b591187a9a4","D19","BONA","BONA_084","BONA_084.basePlot.bgc","tower","deciduousForest",,19.5,34.0,"WGS84",65.155247,-147.512957,20.2,263.5,0.20,"NEON.DOC.014048vK","2018-09-18T20:41Z","2018-09-18T20:41Z","peakGreenness",,,0.0,"No","microbes",,,,"BONA_084-O-19.5-34-20180918","A00000028267",,"O",,8.1,1.0,0.0,9.5,"entire","brownie cutter",1,"BONA_084-O-19.5-34-20180918-GEN","B00000008070","OK",,"BONA_084-O-19.5-34-20180918-GA1","C00000009083","BONA_084-O-19.5-34-20180918-GA2","C00000009082","BONA_084-O-19.5-34-20180918-GA3","C00000009080","BONA_084-O-19.5-34-20180918-GA4","C00000009079","BONA_084-O-19.5-34-20180918-GA5","C00000009081",,,,,,,"planglais@battelleecology.org",
