uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,sampleCondition,smRemarks,smMeasuredBy,smDataQF
"2917d456-4a01-4851-ab68-9ede2b7e7af0","D19","BONA","BONA_071","BONA_071.basePlot.bgc","2019-08-26T18:43Z","2019-08-26T18:43Z","BONA_071-M-6.5-19-20190826","A00000100811","BONA_071-M-6.5-19-20190826-SM","NEON.DOC.014048vL","M","2019-08-27T17:55Z","2019-08-29T23:25Z",2.200,12.250,9.390,0.398,0.715,,,"0000-0002-2868-1835",
"ce8e573f-ab89-42c5-83cd-495410bde1c5","D19","BONA","BONA_071","BONA_071.basePlot.bgc","2019-08-26T18:43Z","2019-08-26T18:43Z","BONA_071-O-6.5-19-20190826","A00000103276","BONA_071-O-6.5-19-20190826-SM","NEON.DOC.014048vL","O","2019-08-27T17:55Z","2019-08-29T23:28Z",2.300,7.280,4.730,1.049,0.488,,,"0000-0002-2868-1835",
"4546e8fe-c4a1-4219-9a33-24186ec22ffd","D19","BONA","BONA_071","BONA_071.basePlot.bgc","2019-08-26T19:34Z","2019-08-26T19:34Z","BONA_071-O-37-8.5-20190826","A00000103277","BONA_071-O-37-8.5-20190826-SM","NEON.DOC.014048vL","O","2019-08-27T17:55Z","2019-08-29T23:28Z",2.310,7.300,3.390,3.620,0.216,,,"0000-0002-2868-1835",
"37a90f3b-70e1-481c-9265-d8b9e4575082","D19","BONA","BONA_071","BONA_071.basePlot.bgc","2019-08-26T19:34Z","2019-08-26T19:34Z","BONA_071-M-37-8.5-20190826","A00000100810","BONA_071-M-37-8.5-20190826-SM","NEON.DOC.014048vL","M","2019-08-27T17:55Z","2019-08-29T23:28Z",2.300,12.300,6.920,1.165,0.462,,,"0000-0002-2868-1835",
"017b6d6b-f859-4885-bece-2ee8b6f6075c","D19","BONA","BONA_071","BONA_071.basePlot.bgc","2019-08-26T20:22Z","2019-08-26T20:22Z","BONA_071-O-39-31.5-20190826","A00000103278","BONA_071-O-39-31.5-20190826-SM","NEON.DOC.014048vL","O","2019-08-27T17:55Z","2019-08-29T23:28Z",2.370,7.320,3.660,2.837,0.261,,,"0000-0002-2868-1835",
"6f7eaa9b-7c7d-42aa-94af-df20fce4fd40","D19","BONA","BONA_071","BONA_071.basePlot.bgc","2019-08-26T20:22Z","2019-08-26T20:22Z","BONA_071-M-39-31.5-20190826","A00000100809","BONA_071-M-39-31.5-20190826-SM","NEON.DOC.014048vL","M","2019-08-27T17:55Z","2019-08-29T23:25Z",2.340,12.350,9.850,0.333,0.750,,,"0000-0002-2868-1835",
"72640b06-010e-4e9c-83ad-1d9e2263479d","D19","BONA","BONA_070","BONA_070.basePlot.bgc","2019-08-26T22:20Z","2019-08-26T22:20Z","BONA_070-O-26-8.5-20190826","A00000103265","BONA_070-O-26-8.5-20190826-SM","NEON.DOC.014048vL","O","2019-08-27T17:55Z","2019-08-29T23:22Z",2.280,7.250,4.080,1.761,0.362,,,"0000-0002-2868-1835",
"c8d76647-724b-444a-a867-c52307a18ea9","D19","BONA","BONA_070","BONA_070.basePlot.bgc","2019-08-26T22:20Z","2019-08-26T22:20Z","BONA_070-M-26-8.5-20190826","A00000100808","BONA_070-M-26-8.5-20190826-SM","NEON.DOC.014048vL","M","2019-08-27T17:55Z","2019-08-29T23:22Z",2.270,12.290,7.800,0.812,0.552,,,"0000-0002-2868-1835",
"ce36faf5-6371-4d92-a6c9-51741364bfa7","D19","BONA","BONA_080","BONA_080.basePlot.bgc","2019-08-26T22:21Z","2019-08-26T22:21Z","BONA_080-O-5-9-20190826","A00000103279","BONA_080-O-5-9-20190826-SM","NEON.DOC.014048vL","O","2019-08-27T17:55Z","2019-08-29T23:22Z",2.270,7.260,4.330,1.422,0.413,,,"0000-0002-2868-1835",
"0f232009-9d30-4f7c-b0ab-968fbde114f1","D19","BONA","BONA_080","BONA_080.basePlot.bgc","2019-08-26T22:23Z","2019-08-26T22:23Z","BONA_080-M-5-9-20190826","A00000100812","BONA_080-M-5-9-20190826-SM","NEON.DOC.014048vL","M","2019-08-27T17:55Z","2019-08-29T23:18Z",2.220,12.230,8.650,0.557,0.642,,,"0000-0002-2868-1835",
"7a690e74-2ae3-4d90-8e72-a855d62233f4","D19","BONA","BONA_080","BONA_080.basePlot.bgc","2019-08-26T23:09Z","2019-08-26T23:09Z","BONA_080-M-8.5-24-20190826","A00000100813","BONA_080-M-8.5-24-20190826-SM","NEON.DOC.014048vL","M","2019-08-27T17:55Z","2019-08-29T23:18Z",2.290,12.310,8.480,0.619,0.618,,,"0000-0002-2868-1835",
"674a875f-136d-4ca0-af50-aff797dea3e5","D19","BONA","BONA_080","BONA_080.basePlot.bgc","2019-08-26T23:09Z","2019-08-26T23:09Z","BONA_080-O-8.5-24-20190826","A00000103281","BONA_080-O-8.5-24-20190826-SM","NEON.DOC.014048vL","O","2019-08-27T17:55Z","2019-08-29T23:18Z",2.340,7.310,4.480,1.322,0.431,,,"0000-0002-2868-1835",
"1730e2f3-2a71-48de-9b2b-aa6b26f847c0","D19","BONA","BONA_070","BONA_070.basePlot.bgc","2019-08-26T23:15Z","2019-08-26T23:15Z","BONA_070-M-30-21.5-20190826","A00000100807","BONA_070-M-30-21.5-20190826-SM","NEON.DOC.014048vL","M","2019-08-27T17:55Z","2019-08-29T23:22Z",2.240,12.270,4.480,3.478,0.223,,,"0000-0002-2868-1835",
"1a82acd5-c368-46c3-934b-e1e725192a36","D19","BONA","BONA_070","BONA_070.basePlot.bgc","2019-08-26T23:15Z","2019-08-26T23:15Z","BONA_070-O-30-21.5-20190826","A00000103274","BONA_070-O-30-21.5-20190826-SM","NEON.DOC.014048vL","O","2019-08-27T17:55Z","2019-08-29T23:25Z",2.250,7.300,3.310,3.764,0.210,,,"0000-0002-2868-1835",
"1d62f8cf-f240-4eb6-9224-d19ed8e89a09","D19","BONA","BONA_070","BONA_070.basePlot.bgc","2019-08-26T23:55Z","2019-08-26T23:55Z","BONA_070-M-3-13.5-20190826","A00000100806","BONA_070-M-3-13.5-20190826-SM","NEON.DOC.014048vL","M","2019-08-27T17:55Z","2019-08-29T23:22Z",2.300,12.290,5.330,2.297,0.303,,,"0000-0002-2868-1835",
"6f0865e3-df0d-4dda-a306-a7a5a107b349","D19","BONA","BONA_070","BONA_070.basePlot.bgc","2019-08-26T23:55Z","2019-08-26T23:55Z","BONA_070-O-3-13.5-20190826","A00000103275","BONA_070-O-3-13.5-20190826-SM","NEON.DOC.014048vL","O","2019-08-27T17:55Z","2019-08-29T23:26Z",2.240,7.280,2.830,7.542,0.117,,,"0000-0002-2868-1835",
"f7a737fd-f34c-4521-b838-f14094a34301","D19","BONA","BONA_080","BONA_080.basePlot.bgc","2019-08-26T23:59Z","2019-08-26T23:59Z","BONA_080-O-30-6-20190826","A00000103280","BONA_080-O-30-6-20190826-SM","NEON.DOC.014048vL","O","2019-08-27T17:55Z","2019-08-29T23:18Z",2.230,7.260,3.290,3.745,0.211,,,"0000-0002-2868-1835",
"8df362fc-4a79-4185-8e39-c1ef0c2325be","D19","BONA","BONA_080","BONA_080.basePlot.bgc","2019-08-27T00:01Z","2019-08-27T00:01Z","BONA_080-M-30-6-20190826","A00000100814","BONA_080-M-30-6-20190826-SM","NEON.DOC.014048vL","M","2019-08-27T17:55Z","2019-08-29T23:18Z",2.290,12.270,8.480,0.612,0.620,,,"0000-0002-2868-1835",
