uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF
"f70ce1f8-6c5d-4189-a8c7-1dfb796949d2","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2022-06-06T21:45Z","2022-06-06T21:45Z","2022-09-19","DEJU_047-O-41-20220606","A00000309694","DEJU_047-O-41-20220606-PH","NEON.DOC.014048vO","O",4.48,3.81,5.1,60.0,11.9,5.1,120.0,23.8,,"0000-0002-2260-8688",
"2fec4f8f-0f8e-4639-9ffb-a5cf934824d9","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2022-06-06T22:00Z","2022-06-06T22:00Z","2022-09-19","DEJU_047-O-23-20220606","A00000309693","DEJU_047-O-23-20220606-PH","NEON.DOC.014048vO","O",4.53,3.81,5.1,60.0,11.8,5.1,120.0,23.6,,"0000-0002-2260-8688",
"702fb82b-b76b-475b-9eaf-e8d70da06d8f","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2022-06-06T22:13Z","2022-06-06T22:13Z","2022-08-01","DEJU_047-O-39-20220606","A00000309662","DEJU_047-O-39-20220606-PH","NEON.DOC.014048vO","O",4.25,3.51,5.0,70.0,13.9,5.0,140.0,27.8,,"0000-0002-2260-8688",
"290b73e7-4e6d-42ad-90fe-79bc5ef24026","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2022-06-06T23:15Z","2022-06-06T23:15Z","2022-08-01","DEJU_045-O-39-20220606","A00000309699","DEJU_045-O-39-20220606-PH","NEON.DOC.014048vO","O",4.34,3.59,5.1,60.0,11.8,5.1,120.0,23.6,,"0000-0002-2260-8688",
"c4ad2bca-0738-4486-a0f5-bd4653975cbb","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2022-06-06T23:19Z","2022-06-06T23:19Z","2022-08-01","DEJU_045-O-21-20220606","A00000309700","DEJU_045-O-21-20220606-PH","NEON.DOC.014048vO","O",4.14,3.36,5.0,60.0,12.0,5.0,120.0,23.9,,"0000-0002-2260-8688",
"bee3974e-36e7-4f05-b932-56b61539f6ae","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2022-06-06T23:34Z","2022-06-06T23:34Z","2022-08-01","DEJU_045-O-23-20220606","A00000309698","DEJU_045-O-23-20220606-PH","NEON.DOC.014048vO","O",4.90,3.92,5.1,30.0,5.9,5.1,60.0,11.8,,"0000-0002-2260-8688",
"f8752d31-eb02-4bbb-9259-9b51afb09bce","D19","DEJU","DEJU_006","DEJU_006.basePlot.bgc","2022-06-07T17:37Z","2022-06-07T17:37Z","2022-08-01","DEJU_006-O-39-20220607","A00000309711","DEJU_006-O-39-20220607-PH","NEON.DOC.014048vO","O",4.76,3.92,5.0,40.0,8.0,5.0,80.0,16.0,,"0000-0002-2260-8688",
"0e730c8f-77a5-448a-9838-b46ce587541c","D19","DEJU","DEJU_002","DEJU_002.basePlot.bgc","2022-06-07T18:06Z","2022-06-07T18:06Z","2022-08-01","DEJU_002-O-23-20220607","A00000309715","DEJU_002-O-23-20220607-PH","NEON.DOC.014048vO","O",5.36,4.48,5.1,70.0,13.9,5.1,140.0,27.7,,"0000-0002-2260-8688",
"933d0fcf-ee06-4952-9925-9ec09c9584c4","D19","DEJU","DEJU_006","DEJU_006.basePlot.bgc","2022-06-07T18:17Z","2022-06-07T18:17Z","2022-08-01","DEJU_006-O-21-20220607","A00000309712","DEJU_006-O-21-20220607-PH","NEON.DOC.014048vO","O",4.54,3.85,5.0,40.0,8.0,5.0,80.0,16.0,,"0000-0002-2260-8688",
"a7b1882d-74bb-43eb-831b-64e47a0f2beb","D19","DEJU","DEJU_002","DEJU_002.basePlot.bgc","2022-06-07T18:25Z","2022-06-07T18:25Z","2022-08-01","DEJU_002-O-21-20220607","A00000309714","DEJU_002-O-21-20220607-PH","NEON.DOC.014048vO","O",5.55,4.47,5.0,30.0,6.0,5.0,60.0,12.0,,"0000-0002-2260-8688",
