uid,domainID,siteID,plotID,namedLocation,plotType,nlcdClass,subplotID,coreCoordinateX,coreCoordinateY,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,startDate,collectDate,sampleTiming,biophysicalCriteria,eventID,standingWaterDepth,nTransBoutType,boutType,samplingImpractical,incubationMethod,incubationCondition,sampleID,sampleCode,toxicodendronPossible,horizon,horizonDetails,soilTemp,litterDepth,sampleTopDepth,sampleBottomDepth,sampleExtent,soilSamplingDevice,soilCoreCount,geneticSampleID,geneticSampleCode,geneticSampleCondition,geneticSamplePrepMethod,geneticArchiveSample1ID,geneticArchiveSample1Code,geneticArchiveSample2ID,geneticArchiveSample2Code,geneticArchiveSample3ID,geneticArchiveSample3Code,geneticArchiveSample4ID,geneticArchiveSample4Code,geneticArchiveSample5ID,geneticArchiveSample5Code,geneticArchiveSamplePrepMethod,geneticArchiveContainer,biomassID,biomassCode,biomassSampleCondition,remarks,collectedBy,dataQF
"fa7da61c-8685-42e2-ad40-5682cbda0952","D18","BARR","BARR_054","BARR_054.basePlot.bgc","tower","sedgeHerbaceous",,30.0,6.5,"WGS84",71.280858,-156.636941,20.0,6.0,0.01,"NEON.DOC.014048vL","2019-08-13T20:25Z","2019-08-13T20:25Z","peakGreenness",,,0.0,"No","microbes",,"no incubation",,"BARR_054-O-30-6.5-20190813",,,"O",,3.3,0.0,0.0,27.0,"maximum","brownie cutter",1,,,"OK",,"BARR_054-O-30-6.5-20190813-GA1","C00000054114","BARR_054-O-30-6.5-20190813-GA2","C00000054106","BARR_054-O-30-6.5-20190813-GA3","C00000053936","BARR_054-O-30-6.5-20190813-GA4","C00000053944","BARR_054-O-30-6.5-20190813-GA5","C00000054105",,,,,,,"0000-0002-3121-1658",
"8156dd85-ef9a-4e25-b76d-dffdc3b64658","D18","BARR","BARR_054","BARR_054.basePlot.bgc","tower","sedgeHerbaceous",,4.0,24.5,"WGS84",71.280858,-156.636941,20.0,6.0,0.01,"NEON.DOC.004130vD","2019-08-13T20:40Z","2019-08-13T20:40Z","peakGreenness",,,10.0,"No","microbes",,"no incubation",,"BARR_054-O-4-24.5-20190813",,,"O",,,0.0,0.0,37.5,"maximum","brownie cutter",1,,,"OK",,"BARR_054-O-4-24.5-20190813-GA1","C00000054096","BARR_054-O-4-24.5-20190813-GA2","C00000054112","BARR_054-O-4-24.5-20190813-GA3","C00000053937","BARR_054-O-4-24.5-20190813-GA4","C00000053942","BARR_054-O-4-24.5-20190813-GA5","C00000054103",,,,,,"Hit active layer","0000-0002-3121-1658",
"69330c5b-7631-4938-9a28-c40c09daf551","D18","BARR","BARR_054","BARR_054.basePlot.bgc","tower","sedgeHerbaceous",,30.5,32.5,"WGS84",71.280858,-156.636941,20.0,6.0,0.01,"NEON.DOC.004130vD","2019-08-13T21:15Z","2019-08-13T21:15Z","peakGreenness",,,17.0,"No","microbes",,"no incubation",,"BARR_054-O-30.5-32.5-20190813",,,"O",,,0.0,0.0,37.0,"maximum","brownie cutter",1,,,"OK",,"BARR_054-O-30.5-32.5-20190813-GA1","C00000054095","BARR_054-O-30.5-32.5-20190813-GA2","C00000053931","BARR_054-O-30.5-32.5-20190813-GA3","C00000053940","BARR_054-O-30.5-32.5-20190813-GA4","C00000053941","BARR_054-O-30.5-32.5-20190813-GA5","C00000054102",,,,,,"Hit active layer","0000-0002-3121-1658",
"ac0d4fd9-a3b4-4d9e-afb5-8900dbad6832","D18","BARR","BARR_052","BARR_052.basePlot.bgc","tower","emergentHerbaceousWetlands",,38.5,0.0,"WGS84",71.281336,-156.603652,20.0,5.4,0.03,"NEON.DOC.014048vL","2019-08-13T22:31Z","2019-08-13T22:31Z","peakGreenness",,,0.0,"No","microbes",,"no incubation",,"BARR_052-O-38.5-0-20190813",,,"O",,4.8,0.0,0.0,20.0,"entire","brownie cutter",1,,,"OK",,"BARR_052-O-38.5-0-20190813-GA1","C00000054118","BARR_052-O-38.5-0-20190813-GA2","C00000053926","BARR_052-O-38.5-0-20190813-GA3","C00000053935","BARR_052-O-38.5-0-20190813-GA4","C00000053928","BARR_052-O-38.5-0-20190813-GA5","C00000053922",,,,,,,"0000-0002-8470-9898",
"40cc0f74-cb8c-48a4-b58e-e184cec3bca5","D18","BARR","BARR_052","BARR_052.basePlot.bgc","tower","emergentHerbaceousWetlands",,7.0,3.5,"WGS84",71.281336,-156.603652,20.0,5.4,0.03,"NEON.DOC.014048vL","2019-08-13T22:39Z","2019-08-13T22:39Z","peakGreenness",,,0.0,"No","microbes",,"no incubation",,"BARR_052-O-7-3.5-20190813",,,"O",,4.6,0.0,0.0,34.3,"maximum","brownie cutter",1,,,"OK",,"BARR_052-O-7-3.5-20190813-GA1","C00000054098","BARR_052-O-7-3.5-20190813-GA2","C00000054100","BARR_052-O-7-3.5-20190813-GA3","C00000053934","BARR_052-O-7-3.5-20190813-GA4","C00000053925","BARR_052-O-7-3.5-20190813-GA5","C00000053930",,,,,,"Hit active layer","0000-0002-8470-9898",
"4146894e-dd8a-4bab-a64d-e749d6ba155f","D18","BARR","BARR_052","BARR_052.basePlot.bgc","tower","emergentHerbaceousWetlands",,31.5,36.0,"WGS84",71.281336,-156.603652,20.0,5.4,0.03,"NEON.DOC.014048vL","2019-08-13T23:11Z","2019-08-13T23:11Z","peakGreenness",,,0.0,"No","microbes",,"no incubation",,"BARR_052-O-31.5-36-20190813",,,"O",,3.1,0.0,0.0,20.5,"entire","brownie cutter",1,,,"OK",,"BARR_052-O-31.5-36-20190813-GA1","C00000054097","BARR_052-O-31.5-36-20190813-GA2","C00000053933","BARR_052-O-31.5-36-20190813-GA3","C00000053943","BARR_052-O-31.5-36-20190813-GA4","C00000053939","BARR_052-O-31.5-36-20190813-GA5","C00000053929",,,,,,,"0000-0002-8470-9898",
"8a8f07c2-a56d-4059-9fea-16fab350d333","D18","BARR","BARR_051","BARR_051.basePlot.bgc","tower","emergentHerbaceousWetlands",,1.0,13.5,"WGS84",71.285604,-156.607878,20.0,5.3,0.01,"NEON.DOC.004130vD","2019-08-14T01:15Z","2019-08-14T01:15Z","peakGreenness",,,10.0,"No","microbes",,"no incubation",,"BARR_051-O-1-13.5-20190813",,,"O",,,0.0,0.0,23.0,"entire","brownie cutter",1,,,"OK",,"BARR_051-O-1-13.5-20190813-GA1","C00000053923","BARR_051-O-1-13.5-20190813-GA2","C00000053924","BARR_051-O-1-13.5-20190813-GA3","C00000054115","BARR_051-O-1-13.5-20190813-GA4","C00000054015","BARR_051-O-1-13.5-20190813-GA5","C00000054008",,,,,,,"0000-0002-8470-9898",
"033cbd6b-39cc-480a-83ca-4b98bf12ceb9","D18","BARR","BARR_053","BARR_053.basePlot.bgc","tower","emergentHerbaceousWetlands",,2.0,12.0,"WGS84",71.285301,-156.605382,20.0,5.5,0.02,"NEON.DOC.014048vL","2019-08-14T01:20Z","2019-08-14T01:20Z","peakGreenness",,,0.0,"No","microbes",,"no incubation",,"BARR_053-O-2-12-20190813",,,"O",,3.4,0.0,0.0,24.7,"maximum","brownie cutter",1,,,"OK",,"BARR_053-O-2-12-20190813-GA1","C00000053992","BARR_053-O-2-12-20190813-GA2","C00000053990","BARR_053-O-2-12-20190813-GA3","C00000053975","BARR_053-O-2-12-20190813-GA4","C00000053972","BARR_053-O-2-12-20190813-GA5","C00000053988",,,,,,"Hit active layer","0000-0002-8470-9898",
"279dbafa-26c0-45eb-accb-343fe28cbb4e","D18","BARR","BARR_051","BARR_051.basePlot.bgc","tower","emergentHerbaceousWetlands",,27.0,37.5,"WGS84",71.285604,-156.607878,20.0,5.3,0.01,"NEON.DOC.014048vL","2019-08-14T01:35Z","2019-08-14T01:35Z","peakGreenness",,,0.0,"No","microbes",,"no incubation",,"BARR_051-O-27-37.5-20190813",,,"O",,3.0,0.0,0.0,20.7,"maximum","brownie cutter",1,,,"OK",,"BARR_051-O-27-37.5-20190813-GA1","C00000053920","BARR_051-O-27-37.5-20190813-GA2","C00000053921","BARR_051-O-27-37.5-20190813-GA3","C00000054101","BARR_051-O-27-37.5-20190813-GA4","C00000054005","BARR_051-O-27-37.5-20190813-GA5","C00000054113",,,,,,,"0000-0002-8470-9898",
"993e4fd3-7359-4948-b46a-0feb28a08fe9","D18","BARR","BARR_053","BARR_053.basePlot.bgc","tower","emergentHerbaceousWetlands",,39.5,0.0,"WGS84",71.285301,-156.605382,20.0,5.5,0.02,"NEON.DOC.004130vD","2019-08-14T01:50Z","2019-08-14T01:50Z","peakGreenness",,,9.0,"No","microbes",,"no incubation",,"BARR_053-O-39.5-0-20190813",,,"O",,,0.0,0.0,32.0,"entire","brownie cutter",1,,,"OK",,"BARR_053-O-39.5-0-20190813-GA1","C00000053971","BARR_053-O-39.5-0-20190813-GA2","C00000053989","BARR_053-O-39.5-0-20190813-GA3","C00000053980","BARR_053-O-39.5-0-20190813-GA4","C00000053982","BARR_053-O-39.5-0-20190813-GA5","C00000053987",,,,,,,"0000-0002-8470-9898",
