uid,domainID,siteID,plotID,namedLocation,plotType,nlcdClass,subplotID,coreCoordinateX,coreCoordinateY,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,startDate,collectDate,sampleTiming,biophysicalCriteria,eventID,standingWaterDepth,nTransBoutType,boutType,samplingImpractical,incubationMethod,incubationCondition,sampleID,sampleCode,toxicodendronPossible,horizon,horizonDetails,soilTemp,litterDepth,sampleTopDepth,sampleBottomDepth,sampleExtent,soilSamplingDevice,soilCoreCount,geneticSampleID,geneticSampleCode,geneticSampleCondition,geneticSamplePrepMethod,geneticArchiveSample1ID,geneticArchiveSample1Code,geneticArchiveSample2ID,geneticArchiveSample2Code,geneticArchiveSample3ID,geneticArchiveSample3Code,geneticArchiveSample4ID,geneticArchiveSample4Code,geneticArchiveSample5ID,geneticArchiveSample5Code,geneticArchiveSamplePrepMethod,geneticArchiveContainer,biomassID,biomassCode,biomassSampleCondition,remarks,collectedBy,dataQF
"8be739ad-3c3e-4e33-b6cf-2a5877ba1898","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","tower","evergreenForest","23_400",33.0,18.5,"WGS84",63.881243,-145.753351,20.1,506.8,0.10,"NEON.DOC.014048vO","2023-06-26T17:22Z","2023-06-26T17:22Z","peakGreenness","OK - no known exceptions","DEJU.peakGreenness.2023",0.0,"tInitial","microbesBiomassBGC","OK","no incubation",,"DEJU_048-M-23-20230626","A00000309890","N","M","OK",6.7,0.0,1.5,17.2,"obstruction","corer",2,"DEJU_048-M-23-20230626-GEN","B00000173219","OK","dry ice",,"D00000167762",,"D00000167766",,"D00000167761",,"D00000167763",,"D00000167774","dry ice","2 mL vial","DEJU_048-M-23-20230626-BM","B00000173340","OK","rock obstruction","0009-0002-9286-7877",
"eabf556f-f897-42be-bb1d-200e9a5a649b","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","tower","shrubScrub","21_400",1.0,0.5,"WGS84",63.880889,-145.742977,20.1,509.1,0.10,"NEON.DOC.014048vO","2023-06-26T17:32Z","2023-06-26T17:32Z","peakGreenness","OK - no known exceptions","DEJU.peakGreenness.2023",0.0,"tInitial","microbesBiomassBGC","OK","no incubation",,"DEJU_045-M-21-20230626","A00000309389","N","M","OK",6.2,0.0,5.8,31.2,"maximum","corer",1,"DEJU_045-M-21-20230626-GEN","B00000173213","OK","dry ice",,"D00000167730",,"D00000167733",,"D00000167734",,"D00000167731",,"D00000167732","dry ice","2 mL vial","DEJU_045-M-21-20230626-BM","B00000173356","OK",,"0000-0002-0123-6184",
"c6c07fda-2cb3-45e0-9433-823d4479a1ec","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","tower","shrubScrub","21_400",1.0,0.5,"WGS84",63.880889,-145.742977,20.1,509.1,0.10,"NEON.DOC.014048vO","2023-06-26T17:32Z","2023-06-26T17:32Z","peakGreenness","OK - no known exceptions","DEJU.peakGreenness.2023",0.0,"tInitial","microbesBiomassBGC","OK","no incubation",,"DEJU_045-O-21-20230626","A00000427678","N","O","OK",6.2,0.0,0.0,5.8,"entire","brownie cutter",3,"DEJU_045-O-21-20230626-GEN","B00000173063","OK","dry ice",,"D00000154607",,"D00000154624",,"D00000154616",,"D00000154626",,"D00000154623","dry ice","2 mL vial","DEJU_045-O-21-20230626-BM","B00000173342","OK",,"0000-0002-0123-6184",
"a8615ee9-06fa-4984-89e0-b8b968bbadee","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","tower","evergreenForest","23_400",33.0,18.5,"WGS84",63.881243,-145.753351,20.1,506.8,0.10,"NEON.DOC.014048vO","2023-06-26T17:45Z","2023-06-26T17:45Z","peakGreenness","OK - no known exceptions","DEJU.peakGreenness.2023",0.0,"tInitial","microbesBiomassBGC","OK","no incubation",,"DEJU_048-O-23-20230626","A00000427689","N","O","Thin M horizon present",6.7,0.0,0.0,1.5,"entire","brownie cutter",3,"DEJU_048-O-23-20230626-GEN","B00000173101","OK","dry ice",,"D00000154590",,"D00000154546",,"D00000154579",,"D00000154543",,"D00000154588","dry ice","2 mL vial","DEJU_048-O-23-20230626-BM","B00000173341","OK",,"0009-0002-9286-7877",
"0dcf9d7b-f886-4086-acdf-83cf7e59f594","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","tower","evergreenForest","41_400",28.5,37.5,"WGS84",63.881243,-145.753351,20.1,506.8,0.10,"NEON.DOC.014048vO","2023-06-26T18:45Z","2023-06-26T18:45Z","peakGreenness","OK - no known exceptions","DEJU.peakGreenness.2023",0.0,"tInitial","microbesBiomassBGC","OK","no incubation",,"DEJU_048-M-41-20230626","A00000309722","N","M","Thin O horizon present",6.3,0.0,5.8,14.6,"obstruction","corer",2,"DEJU_048-M-41-20230626-GEN","B00000173235","OK","dry ice",,"D00000167780",,"D00000167777",,"D00000167758",,"D00000167759",,"D00000167760","dry ice","2 mL vial","DEJU_048-M-41-20230626-BM","B00000173360","OK","Obstruction = tree roots","0009-0002-9286-7877",
"358d47c4-15a6-418b-bfdc-764311b62f9d","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","tower","evergreenForest","41_400",28.5,37.5,"WGS84",63.881243,-145.753351,20.1,506.8,0.10,"NEON.DOC.014048vO","2023-06-26T18:45Z","2023-06-26T18:45Z","peakGreenness","OK - no known exceptions","DEJU.peakGreenness.2023",0.0,"tInitial","microbesBiomassBGC","OK","no incubation",,"DEJU_048-O-41-20230626","A00000427687","N","O","OK",6.3,0.0,0.0,5.8,"entire","brownie cutter",2,"DEJU_048-O-41-20230626-GEN","B00000173100","OK","dry ice",,"D00000154524",,"D00000154604",,"D00000154592",,"D00000154606",,"D00000154557","dry ice","2 mL vial","DEJU_048-O-41-20230626-BM","B00000173345","OK",,"0009-0002-9286-7877",
"153ccf89-fcef-4ad1-979e-61ee05453dae","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","tower","shrubScrub","23_400",30.0,8.5,"WGS84",63.880889,-145.742977,20.1,509.1,0.10,"NEON.DOC.014048vO","2023-06-26T18:52Z","2023-06-26T18:52Z","peakGreenness","OK - no known exceptions","DEJU.peakGreenness.2023",0.0,"tInitial","microbesBiomassBGC","OK","no incubation",,"DEJU_045-M-23-20230626","A00000309388","N","M","Thin O horizon present",9.5,0.0,0.0,30.1,"maximum","corer",1,"DEJU_045-M-23-20230626-GEN","B00000173217","OK","dry ice",,"D00000167723",,"D00000167724",,"D00000167720",,"D00000167722",,"D00000167721","dry ice","2 mL vial","DEJU_045-M-23-20230626-BM","B00000173351","OK",,"0000-0002-0123-6184",
"f593d239-1420-4ff9-b728-198d450e52d1","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","tower","evergreenForest","21_400",18.5,8.0,"WGS84",63.881243,-145.753351,20.1,506.8,0.10,"NEON.DOC.014048vO","2023-06-26T20:08Z","2023-06-26T20:08Z","peakGreenness","OK - no known exceptions","DEJU.peakGreenness.2023",0.0,"tInitial","microbesBiomassBGC","OK","no incubation",,"DEJU_048-M-21-20230626","A00000309893","N","M","OK",5.6,0.0,9.8,26.8,"obstruction","corer",1,"DEJU_048-M-21-20230626-GEN","B00000173218","OK","dry ice",,"D00000167768",,"D00000167773",,"D00000167772",,"D00000167770",,"D00000167775","dry ice","2 mL vial","DEJU_048-M-21-20230626-BM","B00000173350","OK","Hit rocks","0009-0002-9286-7877",
"a4e5069a-e50a-449e-bafe-27e1d825624b","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","tower","evergreenForest","21_400",18.5,8.0,"WGS84",63.881243,-145.753351,20.1,506.8,0.10,"NEON.DOC.014048vO","2023-06-26T20:08Z","2023-06-26T20:08Z","peakGreenness","OK - no known exceptions","DEJU.peakGreenness.2023",0.0,"tInitial","microbesBiomassBGC","OK","no incubation",,"DEJU_048-O-21-20230626","A00000427688","N","O","OK",5.6,0.0,0.0,9.8,"entire","brownie cutter",2,"DEJU_048-O-21-20230626-GEN","B00000173102","OK","dry ice",,"D00000154599",,"D00000154601",,"D00000154553",,"D00000154538",,"D00000154498","dry ice","2 mL vial","DEJU_048-O-21-20230626-BM","B00000173355","OK",,"0009-0002-9286-7877",
"a8951b08-3145-48ba-ae2a-08443f48c626","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","tower","shrubScrub","41_400",33.0,26.0,"WGS84",63.880889,-145.742977,20.1,509.1,0.10,"NEON.DOC.014048vO","2023-06-26T20:15Z","2023-06-26T20:15Z","peakGreenness","OK - no known exceptions","DEJU.peakGreenness.2023",0.0,"tInitial","microbesBiomassBGC","OK","no incubation",,"DEJU_045-O-41-20230626","A00000427680","N","O","OK",8.8,0.0,0.0,4.4,"entire","brownie cutter",3,"DEJU_045-O-41-20230626-GEN","B00000173061","OK","dry ice",,"D00000154503",,"D00000154635",,"D00000154632",,"D00000154598",,"D00000154629","dry ice","2 mL vial","DEJU_045-O-41-20230626-BM","B00000173346","OK",,"0000-0002-0123-6184",
