uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF
"7e7eb7e3-497c-4755-9ead-7066a2883b85","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2023-06-26T17:22Z","2023-06-26T17:22Z","2023-08-17","DEJU_048-M-23-20230626","A00000309890","DEJU_048-M-23-20230626-PH","NEON.DOC.014048vO","M",5.21,4.46,10.0,10.0,1.0,10.0,20.0,2.0,,"0000-0002-0123-6184",
"c038e918-d11d-4ea1-bdba-053ebda0ccbc","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2023-06-26T17:32Z","2023-06-26T17:32Z","2023-08-02","DEJU_045-M-21-20230626","A00000309389","DEJU_045-M-21-20230626-PH","NEON.DOC.014048vO","M",5.38,4.72,9.9,10.0,1.0,9.9,20.0,2.0,,"0000-0002-0123-6184",
"31d5fa52-3682-43a8-a29a-737a12b1ca1c","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2023-06-26T17:32Z","2023-06-26T17:32Z","2023-08-02","DEJU_045-O-21-20230626","A00000427678","DEJU_045-O-21-20230626-PH","NEON.DOC.014048vO","O",4.70,4.19,1.5,20.0,13.1,1.5,40.0,26.1,,"0000-0002-0123-6184",
"9a131523-a659-494c-a41e-e575706e9d7a","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2023-06-26T17:45Z","2023-06-26T17:45Z","2023-08-17","DEJU_048-O-23-20230626","A00000427689","DEJU_048-O-23-20230626-PH","NEON.DOC.014048vO","O",4.33,3.76,5.0,20.0,4.0,5.0,40.0,7.9,,"0000-0002-0123-6184",
"939d40f7-63c7-4e07-8a1d-ddc372d4d620","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2023-06-26T18:45Z","2023-06-26T18:45Z","2023-08-17","DEJU_048-O-41-20230626","A00000427687","DEJU_048-O-41-20230626-PH","NEON.DOC.014048vO","O",4.51,4.27,5.0,20.0,4.0,5.0,40.0,8.0,,"0000-0002-0123-6184",
"e18eed58-6c23-4cd2-9370-4bc62d9fdb9c","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2023-06-26T18:45Z","2023-06-26T18:45Z","2023-08-17","DEJU_048-M-41-20230626","A00000309722","DEJU_048-M-41-20230626-PH","NEON.DOC.014048vO","M",4.76,4.05,10.1,10.0,1.0,10.1,20.0,2.0,,"0000-0002-0123-6184",
"d937cc27-9126-4a3c-858b-69f287b75cb2","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2023-06-26T18:52Z","2023-06-26T18:52Z","2023-08-02","DEJU_045-M-23-20230626","A00000309388","DEJU_045-M-23-20230626-PH","NEON.DOC.014048vO","M",5.36,4.57,10.1,10.0,1.0,10.1,20.0,2.0,,"0000-0002-0123-6184",
"cc3feb79-b47f-4889-8d3e-c9052c26b6b4","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2023-06-26T20:08Z","2023-06-26T20:08Z","2023-08-17","DEJU_048-O-21-20230626","A00000427688","DEJU_048-O-21-20230626-PH","NEON.DOC.014048vO","O",4.19,3.70,4.1,20.0,4.9,4.1,40.0,9.9,,"0000-0002-0123-6184",
"0bc2ef89-fc52-45b6-b474-ffbfa6e5e237","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2023-06-26T20:08Z","2023-06-26T20:08Z","2023-08-17","DEJU_048-M-21-20230626","A00000309893","DEJU_048-M-21-20230626-PH","NEON.DOC.014048vO","M",5.81,4.92,10.2,10.0,1.0,10.2,20.0,2.0,,"0000-0002-0123-6184",
"26069e8e-c57a-4885-8790-e493f3019127","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2023-06-26T20:15Z","2023-06-26T20:15Z","2023-08-02","DEJU_045-O-41-20230626","A00000427680","DEJU_045-O-41-20230626-PH","NEON.DOC.014048vO","O",4.88,4.29,1.8,21.0,11.5,1.8,42.0,23.1,,"0000-0002-0123-6184",
