uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF
"48769ffc-a0c9-41dc-91f0-cec28a7e32db","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2020-06-16T20:30Z","2020-06-16T20:30Z","2020-07-22","DEJU_048-O-38.5-30.5-20200616","A00000102894","DEJU_048-O-38.5-30.5-20200616-PH","NEON.DOC.014048vN","O",4.82,4.46,5.0,50.0,10.1,5.0,100.0,20.1,,"0000-0002-4645-621X",
"42c51cdd-4971-4eba-8d63-c6435b7b8cc5","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2020-06-16T21:02Z","2020-06-16T21:02Z","2020-07-22","DEJU_048-O-0-17-20200616","A00000102895","DEJU_048-O-0-17-20200616-PH","NEON.DOC.014048vN","O",4.19,3.69,4.8,60.0,12.4,4.8,120.0,24.8,,"0000-0002-4645-621X",
"00a4c6c1-dbf7-4c83-b5aa-2b49974be80a","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2020-06-16T21:16Z","2020-06-16T21:16Z","2020-07-22","DEJU_048-O-0-29.5-20200616","A00000102896","DEJU_048-O-0-29.5-20200616-PH","NEON.DOC.014048vN","O",4.30,3.72,4.8,60.0,12.6,4.8,120.0,25.3,,"0000-0002-4645-621X",
"34dd26e4-3c9d-42e8-9e82-435818435ae1","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2020-06-16T22:53Z","2020-06-16T22:53Z","2020-07-22","DEJU_045-O-3-30.5-20200616","A00000102885","DEJU_045-O-3-30.5-20200616-PH","NEON.DOC.014048vN","O",4.95,4.53,4.8,30.0,6.3,4.8,60.0,12.6,,"0000-0002-4645-621X",
"39afaa4c-eaa1-40e8-b81b-61d053657756","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2020-06-16T23:10Z","2020-06-16T23:10Z","2020-07-22","DEJU_045-O-8.5-8-20200616","A00000102886","DEJU_045-O-8.5-8-20200616-PH","NEON.DOC.014048vN","O",4.69,4.25,4.8,60.0,12.6,4.8,120.0,25.2,,"0000-0002-4645-621X",
"a3a4165b-32db-4d65-ba7a-f83dc4f70d98","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2020-06-16T23:27Z","2020-06-16T23:27Z","2020-07-22","DEJU_045-O-24.5-0-20200616","A00000102887","DEJU_045-O-24.5-0-20200616-PH","NEON.DOC.014048vN","O",5.83,5.41,5.3,30.0,5.7,5.3,60.0,11.4,,"0000-0002-4645-621X",
"adadd30a-ebbf-4230-abca-e76daf0ffe3f","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2020-06-17T00:45Z","2020-06-17T00:45Z","2020-07-22","DEJU_046-O-39.5-33-20200616","A00000102888","DEJU_046-O-39.5-33-20200616-PH","NEON.DOC.014048vN","O",5.01,4.50,4.7,30.0,6.4,4.7,60.0,12.7,,"0000-0002-4645-621X",
"40e308bc-ad77-4ff0-8dac-a4dce740c0c0","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2020-06-17T01:06Z","2020-06-17T01:06Z","2020-07-22","DEJU_046-O-15-39-20200616","A00000102889","DEJU_046-O-15-39-20200616-PH","NEON.DOC.014048vN","O",5.24,4.62,5.0,50.0,10.0,5.0,100.0,19.9,,"0000-0002-4645-621X",
"ca1710e7-f89e-4f0d-8419-7885da17a392","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2020-06-17T01:22Z","2020-06-17T01:22Z","2020-07-22","DEJU_046-O-7-9.5-20200616","A00000102890","DEJU_046-O-7-9.5-20200616-PH","NEON.DOC.014048vN","O",4.73,4.32,5.4,60.0,11.1,5.4,120.0,22.1,,"0000-0002-4645-621X",
"9b3c75a4-c74f-41f5-ab78-b344477ad656","D19","DEJU","DEJU_015","DEJU_015.basePlot.bgc","2020-06-17T18:29Z","2020-06-17T18:29Z","2020-07-22","DEJU_015-O-35-4.5-20200617","A00000102882","DEJU_015-O-35-4.5-20200617-PH","NEON.DOC.014048vN","O",4.55,4.00,4.9,70.0,14.2,4.9,140.0,28.4,,"0000-0002-4645-621X",
