uid,domainID,siteID,plotID,namedLocation,plotType,nlcdClass,subplotID,coreCoordinateX,coreCoordinateY,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,startDate,collectDate,sampleTiming,biophysicalCriteria,eventID,standingWaterDepth,nTransBoutType,boutType,samplingImpractical,incubationMethod,incubationCondition,sampleID,sampleCode,toxicodendronPossible,horizon,horizonDetails,soilTemp,litterDepth,sampleTopDepth,sampleBottomDepth,sampleExtent,soilSamplingDevice,soilCoreCount,geneticSampleID,geneticSampleCode,geneticSampleCondition,geneticSamplePrepMethod,geneticArchiveSample1ID,geneticArchiveSample1Code,geneticArchiveSample2ID,geneticArchiveSample2Code,geneticArchiveSample3ID,geneticArchiveSample3Code,geneticArchiveSample4ID,geneticArchiveSample4Code,geneticArchiveSample5ID,geneticArchiveSample5Code,geneticArchiveSamplePrepMethod,geneticArchiveContainer,biomassID,biomassCode,biomassSampleCondition,remarks,collectedBy,dataQF
"2a130bad-538d-4c34-8b0c-087d26ec3d25","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","tower","evergreenForest","23_400",33.0,18.5,"WGS84",63.881243,-145.753351,20.1,506.8,0.10,"NEON.DOC.014048vO","2023-06-26T17:22Z","2023-07-25T20:23Z","peakGreenness","OK - no known exceptions","DEJU.peakGreenness.2023",0.0,"tFinal","fieldOnly","OK","covered core","incomplete sample recovery","DEJU_048-M-23-20230725","A00000428576","N","M","OK",10.7,0.0,4.1,14.8,"obstruction",,1,,,,,,,,,,,,,,,,,,,,"Obstruction is rocks. Tip of PVC broke off in hole","0009-0009-3511-3746",
"9e279cfe-ffde-40d9-b58b-74c9988ce6b8","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","tower","shrubScrub","21_400",1.0,0.5,"WGS84",63.880889,-145.742977,20.1,509.1,0.10,"NEON.DOC.014048vO","2023-06-26T17:32Z","2023-07-25T19:26Z","peakGreenness","OK - no known exceptions","DEJU.peakGreenness.2023",0.0,"tFinal","fieldOnly","OK","covered core","OK","DEJU_045-O-21-20230725","A00000309377","N","O","OK",10.3,0.0,0.0,3.4,"entire",,1,,,,,,,,,,,,,,,,,,,,,"0009-0007-1610-5287",
"e37d3e50-8a04-45da-9434-8e249bc75a24","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","tower","shrubScrub","21_400",1.0,0.5,"WGS84",63.880889,-145.742977,20.1,509.1,0.10,"NEON.DOC.014048vO","2023-06-26T17:32Z","2023-07-25T19:26Z","peakGreenness","OK - no known exceptions","DEJU.peakGreenness.2023",0.0,"tFinal","fieldOnly","OK","covered core","OK","DEJU_045-M-21-20230725","A00000309378","N","M","OK",10.3,0.0,3.4,27.6,"obstruction",,1,,,,,,,,,,,,,,,,,,,,"Obstruction = rock","0009-0007-1610-5287",
"e0c916c9-070a-4e83-a99c-2f7af1bc585b","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","tower","evergreenForest","23_400",33.0,18.5,"WGS84",63.881243,-145.753351,20.1,506.8,0.10,"NEON.DOC.014048vO","2023-06-26T17:45Z","2023-07-25T20:23Z","peakGreenness","OK - no known exceptions","DEJU.peakGreenness.2023",0.0,"tFinal","fieldOnly","OK","covered core","OK","DEJU_048-O-23-20230725","A00000428561","N","O","OK",10.7,0.0,0.0,4.1,,,1,,,,,,,,,,,,,,,,,,,,,"0009-0009-3511-3746",
"243a1b81-189c-4a21-b83d-242cab7e4602","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","tower","evergreenForest","41_400",28.5,37.5,"WGS84",63.881243,-145.753351,20.1,506.8,0.10,"NEON.DOC.014048vO","2023-06-26T18:45Z","2023-07-25T20:51Z","peakGreenness","OK - no known exceptions","DEJU.peakGreenness.2023",0.0,"tFinal","fieldOnly","OK","covered core","OK","DEJU_048-O-41-20230725","A00000428577","N","O","OK",8.1,0.0,0.0,6.7,"obstruction",,1,,,,,,,,,,,,,,,,,,,,"Obstruction is roots","0009-0009-3511-3746",
"d4be4dcd-0a67-421a-86b7-27be28c9c1c6","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","tower","shrubScrub","23_400",30.0,8.5,"WGS84",63.880889,-145.742977,20.1,509.1,0.10,"NEON.DOC.014048vO","2023-06-26T18:52Z","2023-07-25T19:43Z","peakGreenness","OK - no known exceptions","DEJU.peakGreenness.2023",0.0,"tFinal","fieldOnly","OK","covered core","OK","DEJU_045-M-23-20230725","A00000309737","N","M","OK",13.0,0.0,0.0,29.0,"entire",,1,,,,,,,,,,,,,,,,,,,,,"0009-0007-1610-5287",
"eb9ee122-a5e0-4cf6-a875-83250dd9accc","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","tower","evergreenForest","21_400",18.5,8.0,"WGS84",63.881243,-145.753351,20.1,506.8,0.10,"NEON.DOC.014048vO","2023-06-26T20:08Z","2023-07-25T20:38Z","peakGreenness","OK - no known exceptions","DEJU.peakGreenness.2023",0.0,"tFinal","fieldOnly","OK","covered core","OK","DEJU_048-O-21-20230725","A00000428560","N","O","OK",8.6,0.0,0.0,9.8,"entire",,1,,,,,,,,,,,,,,,,,,,,,"0009-0009-3511-3746",
"4eea0ee5-ca0b-4756-9353-f894510b5069","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","tower","evergreenForest","21_400",18.5,8.0,"WGS84",63.881243,-145.753351,20.1,506.8,0.10,"NEON.DOC.014048vO","2023-06-26T20:08Z","2023-07-25T20:38Z","peakGreenness","OK - no known exceptions","DEJU.peakGreenness.2023",0.0,"tFinal","fieldOnly","OK","covered core","OK","DEJU_048-M-21-20230725","A00000428545","N","M","OK",8.6,0.0,9.8,20.9,"obstruction",,1,,,,,,,,,,,,,,,,,,,,"Obstruction is rock","0009-0009-3511-3746",
"75747f96-ee28-4ce7-a274-8e8592734a95","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","tower","shrubScrub","41_400",33.0,26.0,"WGS84",63.880889,-145.742977,20.1,509.1,0.10,"NEON.DOC.014048vO","2023-06-26T20:15Z","2023-07-25T19:59Z","peakGreenness","OK - no known exceptions","DEJU.peakGreenness.2023",0.0,"tFinal","fieldOnly","OK","covered core","OK","DEJU_045-O-41-20230725","A00000428525","N","O","OK",12.0,0.0,0.0,4.0,"entire",,1,,,,,,,,,,,,,,,,,,,,,"0009-0007-1610-5287",
"bfc4953e-db1d-4ec5-92f8-6185ae20f38c","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","tower","shrubScrub","41_400",33.0,26.0,"WGS84",63.880889,-145.742977,20.1,509.1,0.10,"NEON.DOC.014048vO","2023-06-26T20:48Z","2023-07-25T19:59Z","peakGreenness","OK - no known exceptions","DEJU.peakGreenness.2023",0.0,"tFinal","fieldOnly","OK","covered core","OK","DEJU_045-M-41-20230725","A00000309736","N","M","OK",12.0,0.0,4.0,26.4,"obstruction",,1,,,,,,,,,,,,,,,,,,,,"Obstruction = rock","0009-0007-1610-5287",
