uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,sampleCondition,smRemarks,smMeasuredBy,smDataQF
"88a82700-bb7a-4c13-8ae9-55b434df1cb4","D19","DEJU","DEJU_001","DEJU_001.basePlot.bgc","2017-06-19T21:25Z","2017-06-19T21:25Z","DEJU_001-O-7-8.5-20170619",,"DEJU_001-O-7-8.5-20170619","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.080,6.020,4.224,0.571,0.636,,,"kjorgenson@battelleecology.org",
"2c076b3e-d666-4e0e-9c9e-9dc5949ea346","D19","DEJU","DEJU_001","DEJU_001.basePlot.bgc","2017-06-19T22:26Z","2017-06-19T22:26Z","DEJU_001-O-35.5-7-20170619",,"DEJU_001-O-35.5-7-20170619","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.060,6.040,4.069,0.655,0.604,,,"kjorgenson@battelleecology.org",
"392b3974-2f7f-4924-8e3e-c49c1bc47500","D19","DEJU","DEJU_001","DEJU_001.basePlot.bgc","2017-06-19T23:20Z","2017-06-19T23:20Z","DEJU_001-O-30-29.5-20170619",,"DEJU_001-O-30-29.5-20170619","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.090,6.070,4.196,0.603,0.624,,,"kjorgenson@battelleecology.org",
"4c9e5cef-f193-4115-981b-3f65df67a2fb","D19","DEJU","DEJU_006","DEJU_006.basePlot.bgc","2017-06-20T18:09Z","2017-06-20T18:09Z","DEJU_006-O-33-0-20170620",,"DEJU_006-O-33-0-20170620","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.080,6.040,3.568,0.994,0.502,,,"kjorgenson@battelleecology.org",
"9d76ab74-edc3-42e2-948d-7425b2159839","D19","DEJU","DEJU_014","DEJU_014.basePlot.bgc","2017-06-20T18:39Z","2017-06-20T18:39Z","DEJU_014-O-13-3.5-20170620",,"DEJU_014-O-13-3.5-20170620","NEON.DOC.014048vJ","O","2017-06-22T21:45Z","2017-06-26T17:30Z",1.100,6.040,3.335,1.210,0.452,,,"kjorgenson@battelleecology.org",
"1bcb0dd5-b36b-418e-99c0-815db104b488","D19","DEJU","DEJU_006","DEJU_006.basePlot.bgc","2017-06-20T18:48Z","2017-06-20T18:48Z","DEJU_006-O-4-20.5-20170620",,"DEJU_006-O-4-20.5-20170620","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.060,6.020,3.409,1.112,0.474,,,"kjorgenson@battelleecology.org",
"9eab153d-4005-4c64-b0aa-6d77125b1416","D19","DEJU","DEJU_006","DEJU_006.basePlot.bgc","2017-06-20T19:14Z","2017-06-20T19:14Z","DEJU_006-O-38.5-23.5-20170620",,"DEJU_006-O-38.5-23.5-20170620","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.070,6.060,2.845,1.811,0.356,,,"kjorgenson@battelleecology.org",
"6a78802a-cba4-49b7-a183-211e3b3a5073","D19","DEJU","DEJU_014","DEJU_014.basePlot.bgc","2017-06-20T19:20Z","2017-06-20T19:20Z","DEJU_014-O-16.5-4.5-20170620",,"DEJU_014-O-16.5-4.5-20170620","NEON.DOC.014048vJ","O","2017-06-22T21:45Z","2017-06-26T17:30Z",1.090,6.100,3.861,0.808,0.553,,,"kjorgenson@battelleecology.org",
"2bafa444-5e2f-49cf-9b11-2510b322914b","D19","DEJU","DEJU_014","DEJU_014.basePlot.bgc","2017-06-20T20:03Z","2017-06-20T20:03Z","DEJU_014-O-0-10.5-20170620",,"DEJU_014-O-0-10.5-20170620","NEON.DOC.014048vJ","O","2017-06-22T21:45Z","2017-06-26T17:30Z",1.090,6.060,1.944,4.820,0.172,,,"kjorgenson@battelleecology.org",
"75ac281e-1a92-4e4b-93f6-0e6c20869c5a","D19","DEJU","DEJU_015","DEJU_015.basePlot.bgc","2017-06-20T22:01Z","2017-06-20T22:01Z","DEJU_015-O-39-10-20170620",,"DEJU_015-O-39-10-20170620","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.060,6.010,3.428,1.090,0.478,,,"kjorgenson@battelleecology.org",
"6cacbdff-700b-479c-8f41-c1c206e9680b","D19","DEJU","DEJU_002","DEJU_002.basePlot.bgc","2017-06-20T22:12Z","2017-06-20T22:12Z","DEJU_002-O-0.5-1-20170620",,"DEJU_002-O-0.5-1-20170620","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.100,6.070,3.941,0.749,0.572,,,"kjorgenson@battelleecology.org",
"b600412e-f3f4-4997-911c-3318a467a2ff","D19","DEJU","DEJU_015","DEJU_015.basePlot.bgc","2017-06-20T22:29Z","2017-06-20T22:29Z","DEJU_015-O-2.5-2-20170620",,"DEJU_015-O-2.5-2-20170620","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.100,6.070,2.978,1.646,0.378,,,"kjorgenson@battelleecology.org",
"3a9f5506-7ee2-4d34-a2d7-e50620ea8616","D19","DEJU","DEJU_015","DEJU_015.basePlot.bgc","2017-06-20T22:52Z","2017-06-20T22:52Z","DEJU_015-O-6-22-20170620",,"DEJU_015-O-6-22-20170620","NEON.DOC.014048vJ","O","2017-06-22T21:45Z","2017-06-26T17:30Z",1.070,6.140,2.693,2.124,0.320,,,"kjorgenson@battelleecology.org",
"d45e7fcf-79ab-4a01-8ec7-5505a109986f","D19","DEJU","DEJU_002","DEJU_002.basePlot.bgc","2017-06-20T22:58Z","2017-06-20T22:58Z","DEJU_002-O-33-1-20170620",,"DEJU_002-O-33-1-20170620","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.100,6.110,3.642,0.971,0.507,,,"kjorgenson@battelleecology.org",
"e75e6fc1-5bab-4279-8f01-4b817e859b5a","D19","DEJU","DEJU_002","DEJU_002.basePlot.bgc","2017-06-20T23:48Z","2017-06-20T23:48Z","DEJU_002-O-14-33.5-20170620",,"DEJU_002-O-14-33.5-20170620","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.090,6.070,3.624,0.965,0.509,,,"kjorgenson@battelleecology.org",
"a147c41b-45f4-4cdc-a85c-d54a80dc7072","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2017-06-21T17:36Z","2017-06-21T17:36Z","DEJU_047-O-39-34-20170621",,"DEJU_047-O-39-34-20170621","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.060,6.010,3.803,0.805,0.554,,,"kjorgenson@battelleecology.org",
"51031685-57e8-4a5d-87cd-4afcef1a24ad","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2017-06-21T17:55Z","2017-06-21T17:55Z","DEJU_048-O-0.5-6.5-20170621",,"DEJU_048-O-0.5-6.5-20170621","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.060,6.000,3.301,1.204,0.454,,,"kjorgenson@battelleecology.org",
"8debd438-f11a-4bb6-baa4-3cac89a20aab","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2017-06-21T18:07Z","2017-06-21T18:07Z","DEJU_047-O-34-14.5-20170621",,"DEJU_047-O-34-14.5-20170621","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.100,6.180,1.973,4.819,0.172,,,"kjorgenson@battelleecology.org",
"f6cf8396-7638-48e0-a883-97e7b6e9f396","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2017-06-21T18:42Z","2017-06-21T18:42Z","DEJU_047-O-6-11.5-20170621",,"DEJU_047-O-6-11.5-20170621","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.100,6.170,3.259,1.348,0.426,,,"kjorgenson@battelleecology.org",
"ef604b5f-13ef-473c-832c-7bd43186483e","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2017-06-21T19:24Z","2017-06-21T19:24Z","DEJU_045-O-31-26-20170621",,"DEJU_045-O-31-26-20170621","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.060,5.990,3.835,0.777,0.563,,,"kjorgenson@battelleecology.org",
"580ab045-e245-4d00-9b63-55a56f74f840","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2017-06-21T20:01Z","2017-06-21T20:01Z","DEJU_045-O-30.5-14.5-20170621",,"DEJU_045-O-30.5-14.5-20170621","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.090,6.060,4.323,0.537,0.651,,,"kjorgenson@battelleecology.org",
"34fd1cf1-ac6d-469f-9784-4ea38fd3438c","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2017-06-21T20:40Z","2017-06-21T20:40Z","DEJU_046-O-27.5-2.5-20170621",,"DEJU_046-O-27.5-2.5-20170621","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.070,6.000,3.778,0.821,0.549,,,"kjorgenson@battelleecology.org",
"ce8527b0-f7e8-4d9d-866b-2f9f081ae18c","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2017-06-21T20:51Z","2017-06-21T20:51Z","DEJU_045-O-2.5-3-20170621",,"DEJU_045-O-2.5-3-20170621","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.060,6.100,4.635,0.410,0.709,,,"kjorgenson@battelleecology.org",
"a87f7a8d-170b-4597-8c46-98fd4c353964","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2017-06-21T21:13Z","2017-06-21T21:13Z","DEJU_046-O-4.5-8-20170621",,"DEJU_046-O-4.5-8-20170621","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.090,6.130,4.243,0.598,0.626,,,"kjorgenson@battelleecology.org",
"e3aa906d-d9bd-41e6-adc6-506855f2052a","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2017-06-21T21:49Z","2017-06-21T21:49Z","DEJU_046-O-39-38.5-20170621",,"DEJU_046-O-39-38.5-20170621","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.080,6.110,3.531,1.052,0.487,,,"kjorgenson@battelleecology.org",
"bd1dca30-44e2-4f95-9289-5d3f05f8f29a","D19","DEJU","DEJU_009","DEJU_009.basePlot.bgc","2017-06-21T23:37Z","2017-06-21T23:37Z","DEJU_009-O-6-18-20170621",,"DEJU_009-O-6-18-20170621","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.080,6.130,2.980,1.658,0.376,,,"kjorgenson@battelleecology.org",
"419b9d93-6362-4acd-bf7a-aa135120ecd0","D19","DEJU","DEJU_009","DEJU_009.basePlot.bgc","2017-06-21T23:42Z","2017-06-21T23:42Z","DEJU_009-O-32-18.5-20170621",,"DEJU_009-O-32-18.5-20170621","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.100,6.120,2.935,1.736,0.366,,,"kjorgenson@battelleecology.org",
"af489869-c31a-4a99-8d36-44ff174a0a97","D19","DEJU","DEJU_009","DEJU_009.basePlot.bgc","2017-06-22T00:14Z","2017-06-22T00:14Z","DEJU_009-O-33-20.5-20170621",,"DEJU_009-O-33-20.5-20170621","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.080,6.100,3.204,1.363,0.423,,,"kjorgenson@battelleecology.org",
"05d17965-6f8b-46a5-b115-93e0ceb54ecf","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2017-06-22T06:53Z","2017-06-22T06:53Z","DEJU_048-O-32-11-20170621",,"DEJU_048-O-32-11-20170621","NEON.DOC.014048vJ","O","2017-06-22T21:45Z","2017-06-26T17:30Z",1.090,6.150,4.146,0.656,0.604,,,"kjorgenson@battelleecology.org",
"c244140f-5f57-4561-9a3c-c71d1a6bfd98","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2017-06-22T07:28Z","2017-06-22T07:28Z","DEJU_048-O-11-32-20170621",,"DEJU_048-O-11-32-20170621","NEON.DOC.014048vJ","O","2017-06-22T21:30Z","2017-06-26T17:30Z",1.090,6.030,2.876,1.766,0.362,,,"kjorgenson@battelleecology.org",
