uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,sampleCondition,smRemarks,smMeasuredBy,smDataQF
"8f32e007-179f-4e43-b79b-904d8df33e21","D19","BONA","BONA_006","BONA_006.basePlot.bgc","2020-09-14T19:53Z","2020-09-14T19:53Z","BONA_006-O-5-38-20200914","A00000304945","BONA_006-O-5-38-20200914-SM","NEON.DOC.014048vN","O","2020-09-18T00:22Z","2020-09-22T20:39Z",2.270,7.310,3.180,4.538,0.181,,,"0000-0002-4661-2008",
"6255b634-4523-49aa-b9ce-0429ea6f3935","D19","BONA","BONA_004","BONA_004.basePlot.bgc","2020-09-14T20:04Z","2020-09-14T20:04Z","BONA_004-O-11.5-32.5-20200914","A00000304927","BONA_004-O-11.5-32.5-20200914-SM","NEON.DOC.014048vN","O","2020-09-18T00:00Z","2020-09-22T20:37Z",2.310,7.340,3.660,2.726,0.268,,,"0000-0002-4661-2008",
"4125f3fb-50e1-4812-8fe6-e74860c87c3f","D19","BONA","BONA_006","BONA_006.basePlot.bgc","2020-09-14T20:41Z","2020-09-14T20:41Z","BONA_006-O-36-26-20200914","A00000304946","BONA_006-O-36-26-20200914-SM","NEON.DOC.014048vN","O","2020-09-18T00:00Z","2020-09-22T20:39Z",2.300,7.330,3.930,2.086,0.324,,,"0000-0002-4661-2008",
"57cac022-a84a-406e-b6df-137acfdc017e","D19","BONA","BONA_004","BONA_004.basePlot.bgc","2020-09-14T20:58Z","2020-09-14T20:58Z","BONA_004-O-39.5-27-20200914","A00000304928","BONA_004-O-39.5-27-20200914-SM","NEON.DOC.014048vN","O","2020-09-18T00:00Z","2020-09-22T20:38Z",2.260,7.280,4.040,1.820,0.355,,,"0000-0002-4661-2008",
"17d7a1ee-9adc-48de-a382-6a08f5dc822e","D19","BONA","BONA_006","BONA_006.basePlot.bgc","2020-09-14T21:09Z","2020-09-14T21:09Z","BONA_006-O-30.5-1-20200914","A00000304947","BONA_006-O-30.5-1-20200914-SM","NEON.DOC.014048vN","O","2020-09-18T00:00Z","2020-09-22T20:40Z",2.280,7.310,3.550,2.961,0.252,,,"0000-0002-4661-2008",
"f995e449-0db5-4ba4-a2c6-41a63291fe72","D19","BONA","BONA_004","BONA_004.basePlot.bgc","2020-09-14T22:00Z","2020-09-14T22:00Z","BONA_004-O-33-18.5-20200914","A00000304929","BONA_004-O-33-18.5-20200914-SM","NEON.DOC.014048vN","O","2020-09-18T00:00Z","2020-09-22T20:38Z",2.290,7.340,3.370,3.676,0.214,,,"0000-0002-4661-2008",
"52129f7d-afd3-47d5-bfdc-9347abdacdaf","D19","BONA","BONA_009","BONA_009.basePlot.bgc","2020-09-14T23:41Z","2020-09-14T23:41Z","BONA_009-O-35-31-20200914","A00000304930","BONA_009-O-35-31-20200914-SM","NEON.DOC.014048vN","O","2020-09-18T00:00Z","2020-09-22T20:41Z",2.290,7.260,3.800,2.291,0.304,,,"0000-0002-4661-2008",
"9cd7581b-1e01-4e41-b0d4-394c7ad96e01","D19","BONA","BONA_009","BONA_009.basePlot.bgc","2020-09-15T00:13Z","2020-09-15T00:13Z","BONA_009-O-12.5-31-20200914","A00000304932","BONA_009-O-12.5-31-20200914-SM","NEON.DOC.014048vN","O","2020-09-18T00:15Z","2020-09-22T20:40Z",2.250,7.270,3.630,2.638,0.275,,,"0000-0002-4661-2008",
"7d0ed11e-fad8-483c-a22f-629933bd70e2","D19","BONA","BONA_009","BONA_009.basePlot.bgc","2020-09-15T00:35Z","2020-09-15T00:35Z","BONA_009-O-3-10.5-20200914","A00000304931","BONA_009-O-3-10.5-20200914-SM","NEON.DOC.014048vN","O","2020-09-18T00:00Z","2020-09-22T20:41Z",2.310,7.330,3.680,2.664,0.273,,,"0000-0002-4661-2008",
"c97f4554-dced-40b9-939d-3dc89f6ac654","D19","BONA","BONA_002","BONA_002.basePlot.bgc","2020-09-15T19:40Z","2020-09-15T19:40Z","BONA_002-O-38-17.5-20200915","A00000304944","BONA_002-O-38-17.5-20200915-SM","NEON.DOC.014048vN","O","2020-09-18T00:00Z","2020-09-22T20:37Z",2.270,7.250,4.640,1.101,0.476,,,"0000-0002-4661-2008",
"4bfa43aa-a3d1-49e4-a2c5-251b3b3aff6e","D19","BONA","BONA_013","BONA_013.basePlot.bgc","2020-09-15T20:05Z","2020-09-15T20:05Z","BONA_013-O-26-31-20200915","A00000304939","BONA_013-O-26-31-20200915-SM","NEON.DOC.014048vN","O","2020-09-18T00:00Z","2020-09-22T20:42Z",2.310,7.330,4.630,1.164,0.462,,,,
