uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF
"d6afd67c-f57c-4286-b2ad-d3093839ed28","D19","DEJU","DEJU_006","DEJU_006.basePlot.bgc","2021-06-14T21:00Z","2021-06-14T21:00Z","2021-07-20","DEJU_006-O-29.5-36.5-20210614","A00000306691","DEJU_006-O-29.5-36.5-20210614-PH","NEON.DOC.014048vN","O",4.13,3.51,5.0,60.0,12.0,5.0,120.0,23.9,,"0000-0002-2117-4697",
"7e168b1b-4640-4391-a866-3cd8f70b2d5e","D19","DEJU","DEJU_006","DEJU_006.basePlot.bgc","2021-06-14T21:19Z","2021-06-14T21:19Z","2021-07-20","DEJU_006-O-21-4-20210614","A00000306692","DEJU_006-O-21-4-20210614-PH","NEON.DOC.014048vN","O",4.78,3.85,5.0,40.0,8.0,5.0,80.0,16.0,,"0000-0002-2117-4697",
"85301026-f68b-44ef-a72f-01349e074e0e","D19","DEJU","DEJU_006","DEJU_006.basePlot.bgc","2021-06-14T21:44Z","2021-06-14T21:44Z","2021-07-20","DEJU_006-O-10.5-33-20210614","A00000306693","DEJU_006-O-10.5-33-20210614-PH","NEON.DOC.014048vN","O",4.88,4.42,5.0,20.0,4.0,5.0,40.0,8.0,,"0000-0002-2117-4697",
"39c1c650-42e3-473b-bdd6-e81a95295708","D19","DEJU","DEJU_014","DEJU_014.basePlot.bgc","2021-06-14T22:54Z","2021-06-14T22:54Z","2021-07-20","DEJU_014-O-9.5-29.5-20210614","A00000306697","DEJU_014-O-9.5-29.5-20210614-PH","NEON.DOC.014048vN","O",6.25,5.75,5.0,60.0,12.0,5.0,120.0,24.0,,"0000-0002-2117-4697",
"ab54d714-8cd3-4f68-8d38-9592576010d7","D19","DEJU","DEJU_014","DEJU_014.basePlot.bgc","2021-06-14T23:12Z","2021-06-14T23:12Z","2021-07-20","DEJU_014-O-12-3.5-20210614","A00000306698","DEJU_014-O-12-3.5-20210614-PH","NEON.DOC.014048vN","O",5.53,4.36,5.0,60.0,12.0,5.0,120.0,23.9,,"0000-0002-2117-4697",
"5da67b35-0c04-4e84-b64e-c5d4a5780c34","D19","DEJU","DEJU_014","DEJU_014.basePlot.bgc","2021-06-14T23:34Z","2021-06-14T23:34Z","2021-07-20","DEJU_014-O-35-1-20210614","A00000306699","DEJU_014-O-35-1-20210614-PH","NEON.DOC.014048vN","O",5.43,4.85,5.0,20.0,4.0,5.0,40.0,8.0,,"0000-0002-2117-4697",
"1f6e3124-b247-4e58-808a-9dfb3bd4f833","D19","DEJU","DEJU_002","DEJU_002.basePlot.bgc","2021-06-15T18:00Z","2021-06-15T18:00Z","2021-07-20","DEJU_002-O-30-38-20210615","A00000306706","DEJU_002-O-30-38-20210615-PH","NEON.DOC.014048vN","O",5.56,4.69,5.0,40.0,8.0,5.0,80.0,15.9,,"0000-0002-2117-4697",
"a81aa9c9-2cee-42d9-9dd2-d3d061e66119","D19","DEJU","DEJU_002","DEJU_002.basePlot.bgc","2021-06-15T18:40Z","2021-06-15T18:40Z","2021-07-20","DEJU_002-O-9.5-25.5-20210615","A00000306708","DEJU_002-O-9.5-25.5-20210615-PH","NEON.DOC.014048vN","O",4.77,4.11,5.0,20.0,4.0,5.0,40.0,8.0,,"0000-0002-2117-4697",
"a82d1b3e-a803-41e3-81c0-3d3bd1677519","D19","DEJU","DEJU_002","DEJU_002.basePlot.bgc","2021-06-15T18:45Z","2021-06-15T18:45Z","2021-07-20","DEJU_002-O-5.5-8.5-20210615","A00000306707","DEJU_002-O-5.5-8.5-20210615-PH","NEON.DOC.014048vN","O",5.90,4.86,5.0,40.0,8.0,5.0,80.0,16.0,,"0000-0002-2117-4697",
"5fab43bf-6f75-4774-8876-7386d28d67f6","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2021-06-15T20:10Z","2021-06-15T20:10Z","2021-07-20","DEJU_047-O-14-38-20210615","A00000306688","DEJU_047-O-14-38-20210615-PH","NEON.DOC.014048vN","O",5.61,4.48,5.0,20.0,4.0,5.0,40.0,8.0,,"0000-0002-2117-4697",
"5bf4daa5-51f9-4553-8de2-c921a8c781d4","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2021-06-15T20:25Z","2021-06-15T20:25Z","2021-07-20","DEJU_047-O-20-33-20210615","A00000306690","DEJU_047-O-20-33-20210615-PH","NEON.DOC.014048vN","O",4.95,4.17,5.0,40.0,8.0,5.0,80.0,16.0,,"0000-0002-2117-4697",
