uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF
"9fda06be-0b1f-4a27-ac75-445ba5c3cfdb","D19","HEAL","HEAL_010","HEAL_010.basePlot.bgc","2017-07-24T22:09Z","2017-07-24T22:09Z","2017-10-16","HEAL_010-O-4.5-13-20170724",,"HEAL_010-O-4.5-13-20170724-PH","NEON.DOC.014048vJ","O",6.00,5.63,4.9,40.0,8.1,5.0,20.0,4.0,,"kjorgenson@battelleecology.org",
"1bfe8832-f83c-4e1f-b807-cfdef7efa7ce","D19","HEAL","HEAL_010","HEAL_010.basePlot.bgc","2017-07-24T22:37Z","2017-07-24T22:37Z","2017-10-16","HEAL_010-O-5.5-29-20170724",,"HEAL_010-O-5.5-29-20170724-PH","NEON.DOC.014048vJ","O",6.75,6.57,5.0,20.0,4.0,5.0,40.0,8.0,,"kjorgenson@battelleecology.org",
"36e6ebef-f158-4bf9-8a0c-74f68c9a65fc","D19","HEAL","HEAL_010","HEAL_010.basePlot.bgc","2017-07-24T23:10Z","2017-07-24T23:10Z","2017-10-16","HEAL_010-O-27.5-7-20170724",,"HEAL_010-O-27.5-7-20170724-PH","NEON.DOC.014048vJ","O",5.85,5.26,5.0,20.0,4.0,5.0,40.0,8.0,,"kjorgenson@battelleecology.org",
"b76604cf-88b3-40a0-91a3-111472ab23ef","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","2017-07-25T00:33Z","2017-07-25T00:33Z","2017-10-17","HEAL_001-O-5-8-20170724",,"HEAL_001-O-5-8-20170724-PH","NEON.DOC.014048vJ","O",4.51,3.89,5.0,40.0,8.1,5.0,40.0,8.0,,"kjorgenson@battelleecology.org",
"e04bcaa8-1773-44c7-8833-c4797d19a8df","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","2017-07-25T00:38Z","2017-07-25T00:38Z","2017-10-17","HEAL_001-O-33-10.5-20170724",,"HEAL_001-O-33-10.5-20170724-PH","NEON.DOC.014048vJ","O",4.71,3.89,5.0,40.0,8.0,5.0,40.0,8.0,,"kjorgenson@battelleecology.org",
"243dc03f-fe9a-4a40-afa9-d03eb792e07b","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","2017-07-25T01:08Z","2017-07-25T01:08Z","2017-10-17","HEAL_001-O-10-32.5-20170724",,"HEAL_001-O-10-32.5-20170724-PH","NEON.DOC.014048vJ","O",4.57,3.68,5.0,40.0,8.0,5.0,40.0,8.0,,"kjorgenson@battelleecology.org",
"9794a84e-a0d9-48d8-81a7-7cf9b281df44","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","2017-07-25T17:28Z","2017-07-25T17:28Z","2017-10-19","HEAL_046-O-4.5-13.5-20170725",,"HEAL_046-O-4.5-13.5-20170725-PH","NEON.DOC.014048vJ","O",4.02,3.36,5.1,20.0,4.0,5.0,40.0,8.1,,"kjorgenson@battelleecology.org",
"f9ebd543-1e38-4bb2-b9b3-a4200411b4cd","D19","HEAL","HEAL_048","HEAL_048.basePlot.bgc","2017-07-25T17:33Z","2017-07-25T17:33Z","2017-10-19","HEAL_048-O-14-7-20170725",,"HEAL_048-O-14-7-20170725-PH","NEON.DOC.014048vJ","O",4.45,3.54,5.0,40.0,8.0,4.9,40.0,8.1,,"kjorgenson@battelleecology.org",
"0a02508d-e1ef-4d07-82c1-0e419701f0b8","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","2017-07-25T17:54Z","2017-07-25T17:54Z","2017-10-19","HEAL_046-O-30.5-0-20170725",,"HEAL_046-O-30.5-0-20170725-PH","NEON.DOC.014048vJ","O",4.09,3.18,5.1,40.0,7.9,5.0,40.0,8.0,,"kjorgenson@battelleecology.org",
"983bb15c-201c-465d-8a02-55ed5989526f","D19","HEAL","HEAL_048","HEAL_048.basePlot.bgc","2017-07-25T18:00Z","2017-07-25T18:00Z","2017-10-19","HEAL_048-O-36-2.5-20170725",,"HEAL_048-O-36-2.5-20170725-PH","NEON.DOC.014048vJ","O",4.19,3.42,5.0,40.0,8.1,5.1,40.0,7.9,,"kjorgenson@battelleecology.org",
"97a755e8-5aca-44db-a4ee-8e1ddb172ef3","D19","HEAL","HEAL_048","HEAL_048.basePlot.bgc","2017-07-25T18:28Z","2017-07-25T18:28Z","2017-10-19","HEAL_048-O-18-34.5-20170725",,"HEAL_048-O-18-34.5-20170725-PH","NEON.DOC.014048vJ","O",4.62,3.55,4.9,40.0,8.1,5.0,40.0,8.0,,"kjorgenson@battelleecology.org",
"56e3b0ee-0730-4090-a753-6802a16ffcac","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","2017-07-25T18:31Z","2017-07-25T18:31Z","2017-10-19","HEAL_046-O-8.5-31-20170725",,"HEAL_046-O-8.5-31-20170725-PH","NEON.DOC.014048vJ","O",4.59,3.77,5.0,40.0,8.0,5.0,40.0,8.0,,"kjorgenson@battelleecology.org",
"97420a36-41af-4899-8416-8ad329079b28","D19","HEAL","HEAL_047","HEAL_047.basePlot.bgc","2017-07-25T20:01Z","2017-07-25T20:01Z","2017-10-19","HEAL_047-O-18-4-20170725",,"HEAL_047-O-18-4-20170725-PH","NEON.DOC.014048vJ","O",5.15,4.07,5.0,40.0,8.0,5.0,40.0,8.1,,"kjorgenson@battelleecology.org",
"d711ca87-2db9-413b-8aff-a7d6c9410f63","D19","HEAL","HEAL_045","HEAL_045.basePlot.bgc","2017-07-25T20:15Z","2017-07-25T20:15Z","2017-10-17","HEAL_045-O-15-32-20170725",,"HEAL_045-O-15-32-20170725-PH","NEON.DOC.014048vJ","O",4.55,3.54,5.0,40.0,8.0,5.0,40.0,8.0,,"kjorgenson@battelleecology.org",
"52b0944f-f85a-460c-9490-f43a7579e76f","D19","HEAL","HEAL_045","HEAL_045.basePlot.bgc","2017-07-25T20:46Z","2017-07-25T20:46Z","2017-10-16","HEAL_045-O-12.5-1-20170725",,"HEAL_045-O-12.5-1-20170725-PH","NEON.DOC.014048vJ","O",4.60,3.66,5.0,40.0,8.1,4.9,40.0,8.1,,"kjorgenson@battelleecology.org",
"68a5e7d4-f673-4788-8d4e-efdafcbbb9b0","D19","HEAL","HEAL_047","HEAL_047.basePlot.bgc","2017-07-25T20:50Z","2017-07-25T20:50Z","2017-10-19","HEAL_047-O-24.5-6.5-20170725",,"HEAL_047-O-24.5-6.5-20170725-PH","NEON.DOC.014048vJ","O",4.21,3.51,4.9,20.0,4.1,5.0,40.0,8.1,,"kjorgenson@battelleecology.org",
