uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,sampleCondition,smRemarks,smMeasuredBy,smDataQF
"c4b8e78c-5936-4831-82a9-ce85b3940135","D19","HEAL","HEAL_010","HEAL_010.basePlot.bgc","2017-07-24T22:09Z","2017-07-24T22:09Z","HEAL_010-O-4.5-13-20170724",,"HEAL_010-O-4.5-13-20170724","NEON.DOC.014048vJ","O","2017-07-27T22:00Z","2017-07-31T20:00Z",1.070,6.080,2.240,3.282,0.234,,,"avazquez@battelleecology.org",
"b97f1e4e-f6a4-4d66-bb4b-1966fdaf947c","D19","HEAL","HEAL_010","HEAL_010.basePlot.bgc","2017-07-24T22:37Z","2017-07-24T22:37Z","HEAL_010-O-5.5-29-20170724",,"HEAL_010-O-5.5-29-20170724","NEON.DOC.014048vJ","O","2017-07-27T22:00Z","2017-07-31T20:00Z",1.060,6.040,2.030,4.134,0.195,,,"avazquez@battelleecology.org",
"7e868216-6252-4b95-9b5f-3a767006edcb","D19","HEAL","HEAL_010","HEAL_010.basePlot.bgc","2017-07-24T23:10Z","2017-07-24T23:10Z","HEAL_010-O-27.5-7-20170724",,"HEAL_010-O-27.5-7-20170724","NEON.DOC.014048vJ","O","2017-07-27T22:00Z","2017-07-31T20:00Z",1.060,6.070,2.620,2.212,0.311,,,"avazquez@battelleecology.org",
"3909b8da-5ad1-4edf-b016-a11e82f2b950","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","2017-07-25T00:33Z","2017-07-25T00:33Z","HEAL_001-O-5-8-20170724",,"HEAL_001-O-5-8-20170724","NEON.DOC.014048vJ","O","2017-07-27T22:00Z","2017-07-31T20:00Z",1.070,6.060,1.640,7.754,0.114,,,"avazquez@battelleecology.org",
"f31b233c-ba4f-4bc5-afe7-ade643f818c9","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","2017-07-25T00:38Z","2017-07-25T00:38Z","HEAL_001-O-33-10.5-20170724",,"HEAL_001-O-33-10.5-20170724","NEON.DOC.014048vJ","O","2017-07-27T22:00Z","2017-07-31T20:00Z",1.060,6.050,1.730,6.448,0.134,,,"avazquez@battelleecology.org",
"c1e793d7-173d-4370-9761-0178d7e2dc77","D19","HEAL","HEAL_001","HEAL_001.basePlot.bgc","2017-07-25T01:08Z","2017-07-25T01:08Z","HEAL_001-O-10-32.5-20170724",,"HEAL_001-O-10-32.5-20170724","NEON.DOC.014048vJ","O","2017-07-27T22:00Z","2017-07-31T20:00Z",1.090,6.100,2.000,4.505,0.182,,,"avazquez@battelleecology.org",
"dbb57b24-8011-4a5b-aff9-ccdaf7dd8bfd","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","2017-07-25T17:28Z","2017-07-25T17:28Z","HEAL_046-O-4.5-13.5-20170725",,"HEAL_046-O-4.5-13.5-20170725","NEON.DOC.014048vJ","O","2017-07-27T22:00Z","2017-07-31T20:00Z",1.090,6.080,2.230,3.377,0.228,,,"avazquez@battelleecology.org",
"1cebda83-967f-4c5c-a627-9cccad4a0a8a","D19","HEAL","HEAL_048","HEAL_048.basePlot.bgc","2017-07-25T17:33Z","2017-07-25T17:33Z","HEAL_048-O-14-7-20170725",,"HEAL_048-O-14-7-20170725","NEON.DOC.014048vJ","O","2017-07-27T22:00Z","2017-07-31T20:00Z",1.070,6.070,2.130,3.717,0.212,,,"avazquez@battelleecology.org",
"b16be850-2514-4888-8370-80a17782da30","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","2017-07-25T17:54Z","2017-07-25T17:54Z","HEAL_046-O-30.5-0-20170725",,"HEAL_046-O-30.5-0-20170725","NEON.DOC.014048vJ","O","2017-07-27T22:00Z","2017-07-31T20:00Z",1.090,6.080,2.530,2.465,0.289,,,"avazquez@battelleecology.org",
"863cc6f5-563f-4123-a296-f9fb729167bf","D19","HEAL","HEAL_048","HEAL_048.basePlot.bgc","2017-07-25T18:00Z","2017-07-25T18:00Z","HEAL_048-O-36-2.5-20170725",,"HEAL_048-O-36-2.5-20170725","NEON.DOC.014048vJ","O","2017-07-27T22:00Z","2017-07-31T20:00Z",1.080,6.070,2.050,4.144,0.194,,,"avazquez@battelleecology.org",
