uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF
"df7bcaa2-d97b-4323-9d40-51f444ddb00d","D19","DEJU","DEJU_001","DEJU_001.basePlot.bgc","2019-06-24T21:54Z","2019-06-24T21:54Z","2019-07-12","DEJU_001-O-9.5-3.5-20190624","A00000100127","DEJU_001-O-9.5-3.5-20190624-PH","NEON.DOC.014048vL","O",4.73,4.03,5.0,20.0,4.0,5.0,20.0,4.0,,"0000-0002-8470-9898",
"d3e123ec-bc8a-43cf-ba0b-cf3e7971084c","D19","DEJU","DEJU_001","DEJU_001.basePlot.bgc","2019-06-24T22:32Z","2019-06-24T22:32Z","2019-07-12","DEJU_001-O-33-22.5-20190624","A00000100320","DEJU_001-O-33-22.5-20190624-PH","NEON.DOC.014048vL","O",5.72,5.43,5.1,20.0,4.0,5.0,20.0,4.0,,"0000-0002-8470-9898",
"f3fbae44-f92b-43c7-acc2-0faf6a66512f","D19","DEJU","DEJU_001","DEJU_001.basePlot.bgc","2019-06-24T22:57Z","2019-06-24T22:57Z","2019-07-12","DEJU_001-O-9-30.5-20190624","A00000100321","DEJU_001-O-9-30.5-20190624-PH","NEON.DOC.014048vL","O",5.18,4.55,5.0,20.0,4.0,5.0,20.0,4.0,,"0000-0002-8470-9898",
"761941b9-3a29-428e-9854-a00b21d91c6d","D19","DEJU","DEJU_009","DEJU_009.basePlot.bgc","2019-06-25T00:55Z","2019-06-25T00:55Z","2019-07-12","DEJU_009-O-13.5-5-20190624","A00000100136","DEJU_009-O-13.5-5-20190624-PH","NEON.DOC.014048vL","O",4.34,3.95,5.1,40.0,7.9,5.0,40.0,8.0,,"0000-0002-8470-9898",
"d73ef4ed-706b-4826-924e-a26747028306","D19","DEJU","DEJU_009","DEJU_009.basePlot.bgc","2019-06-25T01:26Z","2019-06-25T01:26Z","2019-07-12","DEJU_009-O-9.5-20-20190624","A00000100313","DEJU_009-O-9.5-20-20190624-PH","NEON.DOC.014048vL","O",4.65,3.88,5.0,20.0,4.0,5.0,20.0,4.0,,"0000-0002-8470-9898",
"4e33cbd9-381f-41d4-866b-82f6031349ed","D19","DEJU","DEJU_009","DEJU_009.basePlot.bgc","2019-06-25T01:51Z","2019-06-25T01:51Z","2019-07-12","DEJU_009-O-34.5-37.5-20190624","A00000100314","DEJU_009-O-34.5-37.5-20190624-PH","NEON.DOC.014048vL","O",5.14,4.28,5.0,20.0,4.0,5.1,20.0,4.0,,"0000-0002-8470-9898",
"86804286-a454-4cfb-9251-8e2a787fb5ff","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2019-06-25T17:59Z","2019-06-25T17:59Z","2019-07-12","DEJU_047-O-35-27-20190625","A00000100305","DEJU_047-O-35-27-20190625-PH","NEON.DOC.014048vL","O",4.81,4.00,5.0,20.0,4.0,5.0,20.0,4.0,,"0000-0002-8470-9898",
"03e7fb1e-79c4-4fa7-857a-2b5ab3c14f80","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2019-06-25T18:20Z","2019-06-25T18:20Z","2019-07-12","DEJU_047-O-23.5-1.5-20190625","A00000100306","DEJU_047-O-23.5-1.5-20190625-PH","NEON.DOC.014048vL","O",5.42,4.47,5.0,20.0,4.0,5.0,20.0,4.0,,"0000-0002-8470-9898",
"fbd4e6f0-7075-444d-a209-c71bd15ea5e8","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2019-06-25T18:48Z","2019-06-25T18:48Z","2019-07-12","DEJU_047-O-5-21-20190625","A00000100304","DEJU_047-O-5-21-20190625-PH","NEON.DOC.014048vL","O",4.45,4.05,5.0,20.0,4.0,5.0,20.0,4.0,,"0000-0002-8470-9898",
"e169df35-4224-4d81-b9c0-81ccb876f473","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2019-06-25T19:52Z","2019-06-25T19:52Z","2019-07-12","DEJU_045-O-14.5-2.5-20190625","A00000100315","DEJU_045-O-14.5-2.5-20190625-PH","NEON.DOC.014048vL","O",4.26,3.76,5.0,20.0,4.0,5.0,40.0,8.0,,"0000-0002-8470-9898",
"b2cb6644-afe9-4934-824c-5dd58f3ac622","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2019-06-25T20:06Z","2019-06-25T20:06Z","2019-07-12","DEJU_045-O-15.5-35-20190625","A00000100332","DEJU_045-O-15.5-35-20190625-PH","NEON.DOC.014048vL","O",4.99,4.24,5.0,20.0,4.0,5.0,20.0,4.0,,"0000-0002-8470-9898",
"f91ec34e-d209-4bf0-b7b5-037e39a2c19b","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2019-06-25T20:24Z","2019-06-25T20:24Z","2019-07-12","DEJU_045-O-39.5-34.5-20190625","A00000100331","DEJU_045-O-39.5-34.5-20190625-PH","NEON.DOC.014048vL","O",4.66,4.09,5.0,20.0,4.0,5.0,20.0,4.0,,"0000-0002-8470-9898",
"021dca30-e56e-4163-97f0-c4bb158d133f","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2019-06-25T21:19Z","2019-06-25T21:19Z","2019-07-12","DEJU_048-O-16-5.5-20190625","A00000100322","DEJU_048-O-16-5.5-20190625-PH","NEON.DOC.014048vL","O",4.65,3.97,5.1,40.0,7.9,5.0,40.0,8.0,,"0000-0002-8470-9898",
"7c37b0cf-7fc4-4337-86e2-eb7d7afb6970","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2019-06-25T21:39Z","2019-06-25T21:39Z","2019-07-12","DEJU_048-O-23.5-8.5-20190625","A00000100323","DEJU_048-O-23.5-8.5-20190625-PH","NEON.DOC.014048vL","O",4.55,4.33,5.0,60.0,11.9,5.0,80.0,16.0,,"0000-0002-8470-9898",
"b613c845-b0d0-45e4-8b1a-a90d8737067f","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2019-06-25T22:02Z","2019-06-25T22:02Z","2019-07-12","DEJU_048-O-33-25-20190625","A00000100324","DEJU_048-O-33-25-20190625-PH","NEON.DOC.014048vL","O",4.44,3.84,5.0,40.0,8.0,5.0,40.0,8.0,,"0000-0002-8470-9898",
"037a9e62-26e4-4b82-9261-af0e639289f3","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2019-06-25T23:28Z","2019-06-25T23:28Z","2019-07-12","DEJU_046-O-10.5-34.5-20190625","A00000100303","DEJU_046-O-10.5-34.5-20190625-PH","NEON.DOC.014048vL","O",4.54,3.91,5.1,20.0,4.0,5.0,40.0,8.0,,"0000-0002-8470-9898",
"d0b51f59-0a95-4bc1-ba91-ff2bc0ae2d87","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2019-06-25T23:45Z","2019-06-25T23:45Z","2019-07-12","DEJU_046-O-3.5-6-20190625","A00000100301","DEJU_046-O-3.5-6-20190625-PH","NEON.DOC.014048vL","O",4.98,3.82,5.0,20.0,4.0,5.0,20.0,4.0,,"0000-0002-8470-9898",
"110b9770-9665-4650-a746-e7f3bfe55cda","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2019-06-26T00:07Z","2019-06-26T00:07Z","2019-07-12","DEJU_046-O-21.5-34.5-20190625","A00000100302","DEJU_046-O-21.5-34.5-20190625-PH","NEON.DOC.014048vL","O",4.70,3.99,5.1,20.0,4.0,5.1,20.0,4.0,,"0000-0002-8470-9898",
"ae21f82f-e288-41f1-868e-8d6e1a5d7534","D19","DEJU","DEJU_014","DEJU_014.basePlot.bgc","2019-06-26T10:24Z","2019-06-26T10:24Z","2019-07-12","DEJU_014-O-7-23-20190626","A00000100328","DEJU_014-O-7-23-20190626-PH","NEON.DOC.014048vL","O",5.85,5.59,5.0,20.0,4.0,5.0,20.0,4.0,,"0000-0002-8470-9898",
