uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,sampleCondition,smRemarks,smMeasuredBy,smDataQF
"be9ec2b7-60be-494c-9c1f-1e4cdfe4fde5","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2016-08-16T21:00Z","2016-08-16T21:00Z","DEJU_045-O-6.5-17.5-20160816",,"DEJU_045-O-6.5-17.5-20160816","NEON.DOC.014048vG","O","2016-08-19T18:16Z","2016-08-21T21:07Z",1.070,6.150,4.370,0.539,0.650,,,"ebuckner@field-ops.org",
"71c761c4-bd02-44be-8263-d33f0825935e","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2016-08-16T21:45Z","2016-08-16T21:45Z","DEJU_045-O-39.5-13-20160816",,"DEJU_045-O-39.5-13-20160816","NEON.DOC.014048vG","O","2016-08-19T18:16Z","2016-08-21T21:07Z",1.090,6.040,4.920,0.292,0.774,,,"ebuckner@field-ops.org",
"e59b1f5e-e0d7-4ff1-91b5-832bb3e1a350","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2016-08-16T23:22Z","2016-08-16T23:22Z","DEJU_047-O-1.5-12-20160816",,"DEJU_047-O-1.5-12-20160816","NEON.DOC.014048vG","O","2016-08-19T18:16Z","2016-08-21T21:07Z",1.040,6.080,2.980,1.598,0.385,,,"ebuckner@field-ops.org",
"a80f490d-6c3d-4348-9b96-6d6792350e7c","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2016-08-16T23:50Z","2016-08-16T23:50Z","DEJU_047-O-39.5-9-20160816",,"DEJU_047-O-39.5-9-20160816","NEON.DOC.014048vG","O","2016-08-19T18:16Z","2016-08-21T21:07Z",8.160,13.210,10.680,1.004,0.499,,"Used a large weighing boat for this sample.","ebuckner@field-ops.org",
"17919ef8-ddd4-4334-8565-5e1d782693af","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2016-08-17T00:32Z","2016-08-17T00:32Z","DEJU_047-O-30.5-29.5-20160816",,"DEJU_047-O-30.5-29.5-20160816","NEON.DOC.014048vG","O","2016-08-19T18:16Z","2016-08-21T21:07Z",1.090,6.180,3.760,0.906,0.525,,"QC0","ebuckner@field-ops.org",
"ff10b7a7-ab71-4bfe-980f-d4de870f0717","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2016-08-17T01:15Z","2016-08-17T01:15Z","DEJU_045-O-33-31.5-20160816",,"DEJU_045-O-33-31.5-20160816","NEON.DOC.014048vG","O","2016-08-19T18:16Z","2016-08-21T21:07Z",1.090,6.100,4.360,0.532,0.653,,"QC0","ebuckner@field-ops.org",
"9c1d8ba8-e0a0-4198-917e-fb82bcef6eeb","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2016-08-17T18:00Z","2016-08-17T18:00Z","DEJU_046-O-1.5-22.5-20160817",,"DEJU_046-O-1.5-22.5-20160817","NEON.DOC.014048vG","O","2016-08-19T18:16Z","2016-08-21T21:07Z",1.040,6.040,3.730,0.859,0.538,,"QC0","ebuckner@field-ops.org",
"8db15640-859d-4f6c-a12a-30e23f679a1d","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2016-08-17T18:35Z","2016-08-17T18:35Z","DEJU_046-O-20.5-39-20160817",,"DEJU_046-O-20.5-39-20160817","NEON.DOC.014048vG","O","2016-08-19T18:16Z","2016-08-21T21:07Z",1.050,6.140,3.370,1.194,0.456,,,"ebuckner@field-ops.org",
"75ac56b3-3344-42dd-95f3-5fdc4882b63b","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2016-08-17T18:55Z","2016-08-17T18:55Z","DEJU_046-O-33.5-11.5-20160817",,"DEJU_046-O-33.5-11.5-20160817","NEON.DOC.014048vG","O","2016-08-19T18:16Z","2016-08-21T21:07Z",1.070,6.020,4.550,0.422,0.703,,,"ebuckner@field-ops.org",
"e82e9a00-98d4-4e73-8099-7034eecfd323","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2016-08-17T20:15Z","2016-08-17T20:15Z","DEJU_048-O-15.5-39-20160817",,"DEJU_048-O-15.5-39-20160817","NEON.DOC.014048vG","O","2016-08-19T18:16Z","2016-08-21T21:07Z",1.090,6.110,4.190,0.619,0.618,,"QC0","ebuckner@field-ops.org",
"12da7f96-02a7-417a-bc11-a880654501fa","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2016-08-17T20:35Z","2016-08-17T20:35Z","DEJU_048-O-26-36.5-20160817",,"DEJU_048-O-26-36.5-20160817","NEON.DOC.014048vG","O","2016-08-19T18:16Z","2016-08-21T21:07Z",1.050,6.150,3.830,0.835,0.545,,,"ebuckner@field-ops.org",
"3bd5ae9b-fd4f-47fc-be15-4d7687edef29","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2016-08-17T21:00Z","2016-08-17T21:00Z","DEJU_048-O-22-4-20160817",,"DEJU_048-O-22-4-20160817","NEON.DOC.014048vG","O","2016-08-19T18:16Z","2016-08-21T21:07Z",1.060,5.990,4.690,0.358,0.736,,,"ebuckner@field-ops.org",
"50a60d3b-fd98-4760-b592-ff5d1c6bfc6c","D19","DEJU","DEJU_001","DEJU_001.basePlot.bgc","2016-08-17T21:10Z","2016-08-17T21:10Z","DEJU_001-O-38.5-9.5-20160817",,"DEJU_001-O-38.5-9.5-20160817","NEON.DOC.014048vG","O","2016-08-19T18:16Z","2016-08-21T21:07Z",1.060,6.070,4.500,0.456,0.687,,"QC0","ebuckner@field-ops.org",
"f40eb756-fb6b-4f03-be95-210b4c265f7a","D19","DEJU","DEJU_001","DEJU_001.basePlot.bgc","2016-08-17T21:30Z","2016-08-17T21:30Z","DEJU_001-O-30.5-31.5-20160817",,"DEJU_001-O-30.5-31.5-20160817","NEON.DOC.014048vG","O","2016-08-19T18:16Z","2016-08-21T21:07Z",1.020,6.100,4.840,0.330,0.752,,,"ebuckner@field-ops.org",
"d9b7d9eb-bd9f-4a31-80c9-e63167b11c58","D19","DEJU","DEJU_001","DEJU_001.basePlot.bgc","2016-08-17T21:50Z","2016-08-17T21:50Z","DEJU_001-O-4.5-31.5-20160817",,"DEJU_001-O-4.5-31.5-20160817","NEON.DOC.014048vG","O","2016-08-19T18:16Z","2016-08-21T21:07Z",1.020,5.970,4.440,0.447,0.691,,,"ebuckner@field-ops.org",
"9b58db0c-853b-4c2d-8677-4c0dcdd71a81","D19","DEJU","DEJU_014","DEJU_014.basePlot.bgc","2016-08-18T17:00Z","2016-08-18T17:00Z","DEJU_014-O-30-38.5-20160818",,"DEJU_014-O-30-38.5-20160818","NEON.DOC.014048vG","O","2016-08-19T18:16Z","2016-08-21T21:07Z",1.070,5.990,3.880,0.751,0.571,,,"ebuckner@field-ops.org",
"052c44cd-c224-4f54-8679-e7d827d45ea2","D19","DEJU","DEJU_014","DEJU_014.basePlot.bgc","2016-08-18T17:30Z","2016-08-18T17:30Z","DEJU_014-O-28.5-7.5-20160818",,"DEJU_014-O-28.5-7.5-20160818","NEON.DOC.014048vG","O","2016-08-19T18:16Z","2016-08-21T21:07Z",1.080,6.080,4.950,0.292,0.774,,,"ebuckner@field-ops.org",
"4235c7f3-ad7a-4fa9-a176-58fef21768d5","D19","DEJU","DEJU_014","DEJU_014.basePlot.bgc","2016-08-18T18:00Z","2016-08-18T18:00Z","DEJU_014-O-3.5-0.5-20160818",,"DEJU_014-O-3.5-0.5-20160818","NEON.DOC.014048vG","O","2016-08-19T18:16Z","2016-08-21T21:07Z",1.090,6.110,4.160,0.635,0.612,,"QC0","ebuckner@field-ops.org",
"7857b8e4-6843-4e14-b6e8-111b24a61f37","D19","DEJU","DEJU_009","DEJU_009.basePlot.bgc","2016-08-18T19:35Z","2016-08-18T19:35Z","DEJU_009-O-38-36-20160818",,"DEJU_009-O-38-36-20160818","NEON.DOC.014048vG","O","2016-08-19T18:16Z","2016-08-21T21:07Z",1.100,6.130,3.320,1.266,0.441,,"QC0","ebuckner@field-ops.org",
"54a04ba3-1353-4c09-b311-647b3e823d9f","D19","DEJU","DEJU_009","DEJU_009.basePlot.bgc","2016-08-18T20:09Z","2016-08-18T20:09Z","DEJU_009-O-10-9.5-20160818",,"DEJU_009-O-10-9.5-20160818","NEON.DOC.014048vG","O","2016-08-19T18:16Z","2016-08-21T21:07Z",1.070,6.080,4.480,0.469,0.681,,,"ebuckner@field-ops.org",
"859f6040-9c86-4bc9-99cb-d2c2452dfb1e","D19","DEJU","DEJU_009","DEJU_009.basePlot.bgc","2016-08-18T20:34Z","2016-08-18T20:34Z","DEJU_009-O-7.5-34.5-20160818",,"DEJU_009-O-7.5-34.5-20160818","NEON.DOC.014048vG","O","2016-08-19T18:16Z","2016-08-21T21:07Z",8.140,13.240,11.360,0.584,0.631,,"Used a larger weigh boat for this sample.","ebuckner@field-ops.org",
"41e1674d-7b37-40b3-b7fd-8519b7ab23ad","D19","DEJU","DEJU_006","DEJU_006.basePlot.bgc","2016-08-30T20:41Z","2016-08-30T20:41Z","DEJU_006-O-5-3-20160830",,"DEJU_006-O-5-3-20160830","NEON.DOC.014048vG","O","2016-09-01T00:20Z","2016-09-03T00:20Z",1.060,6.100,4.290,0.560,0.641,,"QC0","kjorgenson@field-ops.org",
"50cef2ff-be62-4ef3-b214-3e0d25c73f96","D19","DEJU","DEJU_006","DEJU_006.basePlot.bgc","2016-08-30T21:10Z","2016-08-30T21:10Z","DEJU_006-O-1-32-20160830",,"DEJU_006-O-1-32-20160830","NEON.DOC.014048vG","O","2016-09-01T00:20Z","2016-09-03T00:20Z",1.070,6.110,4.210,0.605,0.623,,,"kjorgenson@field-ops.org",
"ec81668c-f291-4134-8a9b-85c1dafe32c0","D19","DEJU","DEJU_006","DEJU_006.basePlot.bgc","2016-08-30T21:33Z","2016-08-30T21:33Z","DEJU_006-O-24-34.5-20160830",,"DEJU_006-O-24-34.5-20160830","NEON.DOC.014048vG","O","2016-09-01T00:20Z","2016-09-03T00:20Z",1.050,6.060,4.060,0.664,0.601,,,"kjorgenson@field-ops.org",
"9229010e-b8c6-444e-b712-2c314447bc72","D19","DEJU","DEJU_002","DEJU_002.basePlot.bgc","2016-08-30T22:53Z","2016-08-30T22:53Z","DEJU_002-O-15.5-9.5-20160830",,"DEJU_002-O-15.5-9.5-20160830","NEON.DOC.014048vG","O","2016-09-01T00:20Z","2016-09-03T00:20Z",1.060,6.070,3.920,0.752,0.571,,"QC0","kjorgenson@field-ops.org",
"9dcb87ae-c413-4f22-9969-01fd5fee5ffa","D19","DEJU","DEJU_002","DEJU_002.basePlot.bgc","2016-08-30T23:22Z","2016-08-30T23:22Z","DEJU_002-O-35-16.5-20160830",,"DEJU_002-O-35-16.5-20160830","NEON.DOC.014048vG","O","2016-09-01T00:20Z","2016-09-03T00:20Z",1.100,6.060,3.430,1.129,0.470,,,"kjorgenson@field-ops.org",
"f3486a91-e4b6-443c-9189-2fb49a43e44e","D19","DEJU","DEJU_002","DEJU_002.basePlot.bgc","2016-08-30T23:45Z","2016-08-30T23:45Z","DEJU_002-O-4-34-20160830",,"DEJU_002-O-4-34-20160830","NEON.DOC.014048vG","O","2016-09-01T00:20Z","2016-09-03T00:20Z",1.070,6.090,4.140,0.635,0.612,,,"kjorgenson@field-ops.org",
"f02122f3-2cc4-4db9-81a7-ee06937af9b7","D19","DEJU","DEJU_015","DEJU_015.basePlot.bgc","2016-08-31T01:00Z","2016-08-31T01:00Z","DEJU_015-O-8.5-18.5-20160830",,"DEJU_015-O-8.5-18.5-20160830","NEON.DOC.014048vG","O","2016-09-01T00:20Z","2016-09-03T00:20Z",1.040,6.110,3.110,1.449,0.408,,"QC0","kjorgenson@field-ops.org",
"4e9c6eb8-6636-4ca4-a99a-aedc170596f4","D19","DEJU","DEJU_015","DEJU_015.basePlot.bgc","2016-08-31T01:25Z","2016-08-31T01:25Z","DEJU_015-O-10-30.5-20160830",,"DEJU_015-O-10-30.5-20160830","NEON.DOC.014048vG","O","2016-09-01T00:20Z","2016-09-03T00:20Z",1.090,6.130,3.440,1.145,0.466,,,"kjorgenson@field-ops.org",
"14f5dc4b-dd06-4fd0-b118-4530798e62ff","D19","DEJU","DEJU_015","DEJU_015.basePlot.bgc","2016-08-31T01:42Z","2016-08-31T01:42Z","DEJU_015-O-35-14.5-20160830",,"DEJU_015-O-35-14.5-20160830","NEON.DOC.014048vG","O","2016-09-01T00:20Z","2016-09-03T00:20Z",1.090,6.120,4.000,0.729,0.579,,,"kjorgenson@field-ops.org",
