uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,sampleCondition,smRemarks,smMeasuredBy,smDataQF
"26adf03b-dd16-4ad0-8b11-ff9a6b945662","D19","HEAL","HEAL_048","HEAL_048.basePlot.bgc","2016-07-26T01:30Z","2016-07-26T01:30Z","HEAL_048-O-6.5-19.5-20160725",,"HEAL_048-O-6.5-19.5-20160725","NEON.DOC.014048vG","O","2016-07-28T19:58Z","2016-07-30T19:58Z",1.080,6.030,2.430,2.667,0.273,,"QC0","kjorgenson@field-ops.org",
"107c4662-12fd-45db-a14e-67580ecd5f8e","D19","HEAL","HEAL_048","HEAL_048.basePlot.bgc","2016-07-26T02:00Z","2016-07-26T02:00Z","HEAL_048-O-27.5-8-20160725",,"HEAL_048-O-27.5-8-20160725","NEON.DOC.014048vG","O","2016-07-28T19:58Z","2016-07-30T19:58Z",1.100,6.150,2.100,4.050,0.198,,,"kjorgenson@field-ops.org",
"e6cd78c8-4914-4195-b345-77a7f532f9c3","D19","HEAL","HEAL_048","HEAL_048.basePlot.bgc","2016-07-26T03:00Z","2016-07-26T03:00Z","HEAL_048-O-30-35.5-20160725",,"HEAL_048-O-30-35.5-20160725","NEON.DOC.014048vG","O","2016-07-28T19:58Z","2016-07-30T19:58Z",1.100,6.090,2.490,2.590,0.279,,,"kjorgenson@field-ops.org",
"e44dcd01-5cba-4cb1-8670-022ebe8e59b1","D19","HEAL","HEAL_047","HEAL_047.basePlot.bgc","2016-07-26T18:20Z","2016-07-26T18:20Z","HEAL_047-O-12-7-20160726",,"HEAL_047-O-12-7-20160726","NEON.DOC.014048vG","O","2016-07-28T19:58Z","2016-07-30T19:58Z",1.060,6.060,2.670,2.106,0.322,,"QC0","kjorgenson@field-ops.org",
"c0903bc0-c417-4c58-99d0-b4a3857b9264","D19","HEAL","HEAL_047","HEAL_047.basePlot.bgc","2016-07-26T19:15Z","2016-07-26T19:15Z","HEAL_047-O-33-0-20160726",,"HEAL_047-O-33-0-20160726","NEON.DOC.014048vG","O","2016-07-28T19:58Z","2016-07-30T19:58Z",1.110,6.140,2.210,3.573,0.219,,,"kjorgenson@field-ops.org",
"b6c9736e-cb0f-4fe9-bc5f-39889ba8b26f","D19","HEAL","HEAL_047","HEAL_047.basePlot.bgc","2016-07-26T19:45Z","2016-07-26T19:45Z","HEAL_047-O-32-20.5-20160726",,"HEAL_047-O-32-20.5-20160726","NEON.DOC.014048vG","O","2016-07-28T19:58Z","2016-07-30T19:58Z",1.100,6.120,2.110,3.970,0.201,,,"kjorgenson@field-ops.org",
"f8bd3c5d-a3b7-42dd-a6b0-fe1891b72678","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","2016-07-26T21:45Z","2016-07-26T21:45Z","HEAL_046-O-30-11.5-20160726",,"HEAL_046-O-30-11.5-20160726","NEON.DOC.014048vG","O","2016-07-28T19:58Z","2016-07-30T19:58Z",1.060,6.060,2.170,3.505,0.222,,"QC0","kjorgenson@field-ops.org",
"ad2216e4-c9b0-4235-81ec-4aa830f40b79","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","2016-07-26T22:20Z","2016-07-26T22:20Z","HEAL_046-O-31-38-20160726",,"HEAL_046-O-31-38-20160726","NEON.DOC.014048vG","O","2016-07-28T19:58Z","2016-07-30T19:58Z",1.040,6.030,2.240,3.158,0.240,,,"kjorgenson@field-ops.org",
"641bb96f-178f-4c55-8934-daff966ccfd0","D19","HEAL","HEAL_046","HEAL_046.basePlot.bgc","2016-07-26T23:10Z","2016-07-26T23:10Z","HEAL_046-O-1.5-24.5-20160726",,"HEAL_046-O-1.5-24.5-20160726","NEON.DOC.014048vG","O","2016-07-28T19:58Z","2016-07-30T19:58Z",1.030,6.080,2.280,3.040,0.248,,,"kjorgenson@field-ops.org",
"37190593-b098-45e8-bc6c-4c96f51bdb1d","D19","HEAL","HEAL_045","HEAL_045.basePlot.bgc","2016-07-27T17:20Z","2016-07-27T17:20Z","HEAL_045-O-19-7.5-20160727",,"HEAL_045-O-19-7.5-20160727","NEON.DOC.014048vG","O","2016-07-28T19:58Z","2016-07-30T19:58Z",1.050,6.080,2.360,2.840,0.260,,,"kjorgenson@field-ops.org",
"cc6e2200-9d4f-45e0-8495-9202b5a389f3","D19","HEAL","HEAL_045","HEAL_045.basePlot.bgc","2016-07-27T17:53Z","2016-07-27T17:53Z","HEAL_045-O-22.5-8-20160727",,"HEAL_045-O-22.5-8-20160727","NEON.DOC.014048vG","O","2016-07-28T19:58Z","2016-07-30T19:58Z",1.070,6.080,2.110,3.817,0.208,,"QC0","kjorgenson@field-ops.org",
"7c15e1ed-c126-4714-a459-6cf18188ffa5","D19","HEAL","HEAL_045","HEAL_045.basePlot.bgc","2016-07-27T18:16Z","2016-07-27T18:16Z","HEAL_045-O-28.5-36-20160727",,"HEAL_045-O-28.5-36-20160727","NEON.DOC.014048vG","O","2016-07-28T19:58Z","2016-07-30T19:58Z",1.060,6.080,2.010,4.284,0.189,,,"kjorgenson@field-ops.org",
