uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,sampleCondition,smRemarks,smMeasuredBy,smDataQF
"c72291a0-8fcd-41a7-b1db-756b4e0c247f","D19","BONA","BONA_071","BONA_071.basePlot.bgc","2019-08-26T18:43Z","2019-09-16T19:14Z","BONA_071-M-6.5-19-20190916","A00000101139","BONA_071-M-6.5-19-20190916-SM","NEON.DOC.014048vL","M","2019-09-17T22:03Z","2019-09-20T17:28Z",2.250,12.290,9.550,0.375,0.727,,,"0000-0002-8470-9898",
"186cb5f9-8fd4-4b66-8de8-a0750e19ae84","D19","BONA","BONA_071","BONA_071.basePlot.bgc","2019-08-26T18:43Z","2019-09-16T19:14Z","BONA_071-O-6.5-19-20190916","A00000101021","BONA_071-O-6.5-19-20190916-SM","NEON.DOC.014048vL","O","2019-09-17T22:03Z","2019-09-20T17:27Z",2.270,7.280,4.960,0.862,0.537,,,"0000-0002-5795-7263",
"e735984b-4703-477f-bb4f-06bf867cd581","D19","BONA","BONA_071","BONA_071.basePlot.bgc","2019-08-26T19:34Z","2019-09-16T19:00Z","BONA_071-M-37-8.5-20190916","A00000101020","BONA_071-M-37-8.5-20190916-SM","NEON.DOC.014048vL","M","2019-09-17T22:03Z","2019-09-20T17:26Z",2.330,12.350,5.040,2.697,0.270,,,"0000-0002-8470-9898",
"f6776ea7-f716-48f7-b2cd-2c905e395880","D19","BONA","BONA_071","BONA_071.basePlot.bgc","2019-08-26T19:34Z","2019-09-16T19:00Z","BONA_071-O-37-8.5-20190916","A00000101140","BONA_071-O-37-8.5-20190916-SM","NEON.DOC.014048vL","O","2019-09-17T22:03Z","2019-09-20T17:25Z",2.330,7.340,3.420,3.596,0.218,,,"0000-0002-5795-7263",
"5d297340-6425-4dc7-8a85-4dc05786331a","D19","BONA","BONA_071","BONA_071.basePlot.bgc","2019-08-26T20:22Z","2019-09-16T18:45Z","BONA_071-M-39-31.5-20190916","A00000101138","BONA_071-M-39-31.5-20190916-SM","NEON.DOC.014048vL","M","2019-09-17T22:03Z","2019-09-20T17:23Z",2.280,12.310,9.060,0.479,0.676,,,"0000-0002-8470-9898",
"6b0acd14-c0af-4809-9296-4f95d6973b73","D19","BONA","BONA_071","BONA_071.basePlot.bgc","2019-08-26T20:22Z","2019-09-16T18:45Z","BONA_071-O-39-31.5-20190916","A00000101013","BONA_071-O-39-31.5-20190916-SM","NEON.DOC.014048vL","O","2019-09-17T22:03Z","2019-09-20T17:22Z",2.300,7.320,4.530,1.251,0.444,,,"0000-0002-8470-9898",
"96614ac9-acd1-406f-ae52-8acfb48ba14f","D19","BONA","BONA_070","BONA_070.basePlot.bgc","2019-08-26T22:20Z","2019-09-16T19:16Z","BONA_070-O-26-8.5-20190916","A00000101017","BONA_070-O-26-8.5-20190916-SM","NEON.DOC.014048vL","O","2019-09-17T22:03Z","2019-09-20T17:13Z",2.270,7.280,3.860,2.151,0.317,,,"0000-0002-8470-9898",
"04a0796f-8c41-4cf2-9bee-b3a3ae222933","D19","BONA","BONA_070","BONA_070.basePlot.bgc","2019-08-26T22:20Z","2019-09-16T19:17Z","BONA_070-M-26-8.5-20190916","A00000101015","BONA_070-M-26-8.5-20190916-SM","NEON.DOC.014048vL","M","2019-09-17T22:03Z","2019-09-20T17:14Z",2.320,12.320,5.390,2.257,0.307,,,"0000-0002-8470-9898",
"13c10c65-99fc-4774-8cac-597e9a625f7b","D19","BONA","BONA_080","BONA_080.basePlot.bgc","2019-08-26T22:21Z","2019-09-16T20:05Z","BONA_080-O-5-9-20190916","A00000101136","BONA_080-O-5-9-20190916-SM","NEON.DOC.014048vL","O","2019-09-17T22:03Z","2019-09-20T17:37Z",2.250,7.260,4.050,1.783,0.359,,,"0000-0003-0893-0707",
"721af5fb-975d-4ab2-b170-61d870674df4","D19","BONA","BONA_080","BONA_080.basePlot.bgc","2019-08-26T22:23Z","2019-09-16T20:05Z","BONA_080-M-5-9-20190916","A00000101133","BONA_080-M-5-9-20190916-SM","NEON.DOC.014048vL","M","2019-09-17T22:03Z","2019-09-20T17:38Z",2.260,12.260,8.390,0.631,0.613,,,"0000-0002-8470-9898",
