uid,domainID,siteID,plotID,namedLocation,plotType,nlcdClass,subplotID,coreCoordinateX,coreCoordinateY,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,startDate,collectDate,sampleTiming,biophysicalCriteria,eventID,standingWaterDepth,nTransBoutType,boutType,samplingImpractical,incubationMethod,incubationCondition,sampleID,sampleCode,toxicodendronPossible,horizon,horizonDetails,soilTemp,litterDepth,sampleTopDepth,sampleBottomDepth,sampleExtent,soilSamplingDevice,soilCoreCount,geneticSampleID,geneticSampleCode,geneticSampleCondition,geneticSamplePrepMethod,geneticArchiveSample1ID,geneticArchiveSample1Code,geneticArchiveSample2ID,geneticArchiveSample2Code,geneticArchiveSample3ID,geneticArchiveSample3Code,geneticArchiveSample4ID,geneticArchiveSample4Code,geneticArchiveSample5ID,geneticArchiveSample5Code,geneticArchiveSamplePrepMethod,geneticArchiveContainer,biomassID,biomassCode,biomassSampleCondition,remarks,collectedBy,dataQF
"09cb0ed0-2120-4049-86a4-9d3453393f8f","D18","TOOL","TOOL_043","TOOL_043.basePlot.bgc","tower","sedgeHerbaceous",,5.0,7.0,"WGS84",68.665514,-149.375519,20.3,821.6,0.21,"NEON.DOC.004130vA","2017-07-19T17:42Z","2017-07-19T17:42Z","peakGreenness",,,0.0,"tInitial","microbesBiomassBGC",,,,"TOOL_043-O-5-7-20170719",,,"O","other",3.9,1.8,0.0,13.5,"entire","brownie cutter",2,"TOOL_043-O-5-7-20170719-GEN",,"OK",,"TOOL_043-O-5-7-20170719-GA1",,"TOOL_043-O-5-7-20170719-GA2",,"TOOL_043-O-5-7-20170719-GA3",,,,,,,,"TOOL_043-O-5-7-20170719-BM",,,,"jormerod@battelleecology.org","alaskaDeprecatedMethod"
"f2584261-d4ab-4b54-9613-62cea020c834","D18","TOOL","TOOL_041","TOOL_041.basePlot.bgc","tower","sedgeHerbaceous",,13.0,5.5,"WGS84",68.666666,-149.369752,20.1,827.4,0.10,"NEON.DOC.014048vJ","2017-07-19T17:50Z","2017-07-19T17:50Z","peakGreenness",,,0.0,"tInitial","microbesBiomassBGC",,,,"TOOL_041-O-13-5.5-20170719",,,"O","other",6.8,5.1,0.0,16.6,"obstruction","brownie cutter",1,"TOOL_041-O-13-5.5-20170719-GEN",,"OK",,"TOOL_041-O-13-5.5-20170719-GA1",,"TOOL_041-O-13-5.5-20170719-GA2",,"TOOL_041-O-13-5.5-20170719-GA3",,,,,,,,"TOOL_041-O-13-5.5-20170719-BM",,,,"kjorgenson@field-ops.org","alaskaDeprecatedMethod"
"2e28c044-1184-4c6e-a0c1-1fec0de233ee","D18","TOOL","TOOL_043","TOOL_043.basePlot.bgc","tower","sedgeHerbaceous",,5.0,7.0,"WGS84",68.665514,-149.375519,20.3,821.6,0.21,"NEON.DOC.004130vA","2017-07-19T18:30Z","2017-07-19T18:30Z","peakGreenness",,,0.0,"tInitial","microbesBiomassBGC",,,,"TOOL_043-M-5-7-20170719",,,"M","other",3.9,1.8,13.5,15.5,"maximum","brownie cutter",2,"TOOL_043-M-5-7-20170719-GEN",,"OK",,"TOOL_043-M-5-7-20170719-GA1",,"TOOL_043-M-5-7-20170719-GA2",,"TOOL_043-M-5-7-20170719-GA3",,,,,,,,"TOOL_043-M-5-7-20170719-BM",,,,"jormerod@battelleecology.org","alaskaDeprecatedMethod"
"59a6fedc-618b-4207-826e-f6cf0b0c54ab","D18","TOOL","TOOL_041","TOOL_041.basePlot.bgc","tower","sedgeHerbaceous",,4.5,27.0,"WGS84",68.666666,-149.369752,20.1,827.4,0.10,"NEON.DOC.014048vJ","2017-07-19T18:38Z","2017-07-19T18:38Z","peakGreenness",,,0.0,"tInitial","microbesBiomassBGC",,,,"TOOL_041-O-4.5-27-20170719",,,"O","other",8.0,1.3,0.0,22.3,"entire","corer",4,"TOOL_041-O-4.5-27-20170719-GEN",,"OK",,"TOOL_041-O-4.5-27-20170719-GA1",,"TOOL_041-O-4.5-27-20170719-GA2",,"TOOL_041-O-4.5-27-20170719-GA3",,,,,,,,"TOOL_041-O-4.5-27-20170719-BM",,,,"kjorgenson@field-ops.org","alaskaDeprecatedMethod"
"4c739b33-ae6f-4701-a3df-be040d3562ee","D18","TOOL","TOOL_041","TOOL_041.basePlot.bgc","tower","sedgeHerbaceous",,4.5,27.0,"WGS84",68.666666,-149.369752,20.1,827.4,0.10,"NEON.DOC.014048vJ","2017-07-19T18:54Z","2017-07-19T18:54Z","peakGreenness",,,0.0,"tInitial","microbesBiomassBGC",,,,"TOOL_041-M-4.5-27-20170719",,,"M","other",8.0,1.3,22.3,31.0,"maximum","corer",1,"TOOL_041-M-4.5-27-20170719-GEN",,"OK",,"TOOL_041-M-4.5-27-20170719-GA1",,"TOOL_041-M-4.5-27-20170719-GA2",,"TOOL_041-M-4.5-27-20170719-GA3",,,,,,,,"TOOL_041-M-4.5-27-20170719-BM",,,"Only 1 out of 4 cores collected mineral. There was not enough mineral to test pH.","kjorgenson@field-ops.org","alaskaDeprecatedMethod"
"a27ad805-e0e5-47af-a02d-9c1108b9ba73","D18","TOOL","TOOL_043","TOOL_043.basePlot.bgc","tower","sedgeHerbaceous",,7.5,31.0,"WGS84",68.665514,-149.375519,20.3,821.6,0.21,"NEON.DOC.004130vA","2017-07-19T18:58Z","2017-07-19T18:58Z","peakGreenness",,,0.0,"tInitial","microbesBiomassBGC",,,,"TOOL_043-O-7.5-31-20170719",,,"O","Water table encountered",7.3,14.0,0.0,14.8,"obstruction","brownie cutter",1,"TOOL_043-O-7.5-31-20170719-GEN",,"OK",,"TOOL_043-O-7.5-31-20170719-GA1",,"TOOL_043-O-7.5-31-20170719-GA2",,"TOOL_043-O-7.5-31-20170719-GA3",,,,,,,,"TOOL_043-O-7.5-31-20170719-BM",,,"Water at bottom of hole and did not hit mineral... incubation cylinder stopped by end of active layer at 25cm depth... thick moss layer","jormerod@battelleecology.org","alaskaDeprecatedMethod"
"ab07d8ad-0d11-412f-85ad-0e13c15fb187","D18","TOOL","TOOL_043","TOOL_043.basePlot.bgc","tower","sedgeHerbaceous",,32.5,27.0,"WGS84",68.665514,-149.375519,20.3,821.6,0.21,"NEON.DOC.004130vA","2017-07-19T19:37Z","2017-07-19T19:37Z","peakGreenness",,,0.0,"tInitial","microbesBiomassBGC",,,,"TOOL_043-O-32.5-27-20170719",,,"O","other",0.5,9.8,0.0,7.6,"obstruction","brownie cutter",1,"TOOL_043-O-32.5-27-20170719-GEN",,"OK",,"TOOL_043-O-32.5-27-20170719-GA1",,"TOOL_043-O-32.5-27-20170719-GA2",,"TOOL_043-O-32.5-27-20170719-GA3",,,,,,,,"TOOL_043-O-32.5-27-20170719-BM",,,"Reached end of active layer did not hit mineral. Isolation cylinder only inserted 20cm deep","jormerod@battelleecology.org","alaskaDeprecatedMethod"
"9238dc2d-d664-4a8a-8196-74c5dc55994a","D18","TOOL","TOOL_041","TOOL_041.basePlot.bgc","tower","sedgeHerbaceous",,36.5,26.0,"WGS84",68.666666,-149.369752,20.1,827.4,0.10,"NEON.DOC.014048vJ","2017-07-19T20:00Z","2017-07-19T20:00Z","peakGreenness",,,0.0,"tInitial","microbesBiomassBGC",,,,"TOOL_041-O-36.5-26-20170719",,,"O","other",5.0,1.8,0.0,29.5,"entire","corer",2,"TOOL_041-O-36.5-26-20170719-GEN",,"OK",,"TOOL_041-O-36.5-26-20170719-GA1",,"TOOL_041-O-36.5-26-20170719-GA2",,"TOOL_041-O-36.5-26-20170719-GA3",,,,,,,,"TOOL_041-O-36.5-26-20170719-BM",,,,"kjorgenson@field-ops.org","alaskaDeprecatedMethod"
"61079f27-5f86-4aab-99ae-7a6280c95a47","D18","TOOL","TOOL_042","TOOL_042.basePlot.bgc","tower","sedgeHerbaceous",,9.5,15.0,"WGS84",68.664072,-149.381292,20.2,805.4,0.20,"NEON.DOC.014048vJ","2017-07-19T20:51Z","2017-07-19T20:51Z","peakGreenness",,,0.0,"tInitial","microbesBiomassBGC",,,,"TOOL_042-O-9.5-15-20170719",,,"O","other",1.0,7.0,0.0,2.5,"entire","brownie cutter",2,"TOOL_042-O-9.5-15-20170719-GEN",,"OK",,"TOOL_042-O-9.5-15-20170719-GA1",,"TOOL_042-O-9.5-15-20170719-GA2",,"TOOL_042-O-9.5-15-20170719-GA3",,,,,,,,"TOOL_042-O-9.5-15-20170719-BM",,,"Second brownie of entire organic horizon taken in order to collect a sufficient sample but no mineral collected","jormerod@battelleecology.org","alaskaDeprecatedMethod"
"a91b1535-9fb2-4db8-9d41-736fe6e076d4","D18","TOOL","TOOL_042","TOOL_042.basePlot.bgc","tower","sedgeHerbaceous",,9.5,15.0,"WGS84",68.664072,-149.381292,20.2,805.4,0.20,"NEON.DOC.014048vJ","2017-07-19T21:09Z","2017-07-19T21:09Z","peakGreenness",,,0.0,"tInitial","microbesBiomassBGC",,,,"TOOL_042-M-9.5-15-20170719",,,"M","other",1.0,4.3,2.5,6.8,"obstruction","brownie cutter",1,"TOOL_042-M-9.5-15-20170719-GEN",,"OK",,"TOOL_042-M-9.5-15-20170719-GA1",,"TOOL_042-M-9.5-15-20170719-GA2",,"TOOL_042-M-9.5-15-20170719-GA3",,,,,,,,"TOOL_042-M-9.5-15-20170719-BM",,,"Reached end of active layer... N-trans PVC was placed at 20cm depth","jormerod@battelleecology.org","alaskaDeprecatedMethod"
