uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,sampleCondition,smRemarks,smMeasuredBy,smDataQF
"1a46f108-1ca5-4fa6-9d1b-677d5729fe67","D18","TOOL","TOOL_043","TOOL_043.basePlot.bgc","2017-07-19T17:42Z","2017-07-19T17:42Z","TOOL_043-O-5-7-20170719",,"TOOL_043-O-5-7-20170719","NEON.DOC.014048vJ","O","2017-07-20T18:20Z","2017-07-23T01:05Z",1.080,6.290,2.230,3.530,0.221,,,"Jormerod@battelleecology.org",
"e23af7aa-c963-4166-9616-8d4e605c83e0","D18","TOOL","TOOL_041","TOOL_041.basePlot.bgc","2017-07-19T17:50Z","2017-07-19T17:50Z","TOOL_041-O-13-5.5-20170719",,"TOOL_041-O-13-5.5-20170719","NEON.DOC.014048vJ","O","2017-07-20T18:20Z","2017-07-23T01:05Z",1.080,6.540,2.410,3.105,0.244,,,"Jormerod@battelleecology.org",
"2dc5671f-fbe5-4d85-aee7-0f6988f41740","D18","TOOL","TOOL_043","TOOL_043.basePlot.bgc","2017-07-19T18:30Z","2017-07-19T18:30Z","TOOL_043-M-5-7-20170719",,"TOOL_043-M-5-7-20170719","NEON.DOC.014048vJ","M","2017-07-20T18:20Z","2017-07-23T01:05Z",1.080,11.090,9.050,0.256,0.796,,,"Jormerod@battelleecology.org",
"d25ad41a-800a-43f7-a577-3e02c41a1218","D18","TOOL","TOOL_041","TOOL_041.basePlot.bgc","2017-07-19T18:38Z","2017-07-19T18:38Z","TOOL_041-O-4.5-27-20170719",,"TOOL_041-O-4.5-27-20170719","NEON.DOC.014048vJ","O","2017-07-20T18:20Z","2017-07-23T01:05Z",1.070,6.230,3.260,1.356,0.424,,,"Jormerod@battelleecology.org",
"3bd62583-74d5-44f5-b645-1e7a8a735125","D18","TOOL","TOOL_041","TOOL_041.basePlot.bgc","2017-07-19T18:54Z","2017-07-19T18:54Z","TOOL_041-M-4.5-27-20170719",,"TOOL_041-M-4.5-27-20170719","NEON.DOC.014048vJ","M","2017-07-20T18:48Z","2017-07-23T01:05Z",1.070,11.040,8.750,0.298,0.770,,,"Jormerod@battelleecology.org",
"8aa35ead-ef1e-4a52-895c-b7234ca5e1eb","D18","TOOL","TOOL_043","TOOL_043.basePlot.bgc","2017-07-19T18:58Z","2017-07-19T18:58Z","TOOL_043-O-7.5-31-20170719",,"TOOL_043-O-7.5-31-20170719","NEON.DOC.014048vJ","O","2017-07-20T18:20Z","2017-07-23T01:05Z",1.070,6.260,1.810,6.014,0.143,,,"Jormerod@battelleecology.org",
"a9799a7d-6e01-45fb-80a1-5748c1fed2cb","D18","TOOL","TOOL_043","TOOL_043.basePlot.bgc","2017-07-19T19:37Z","2017-07-19T19:37Z","TOOL_043-O-32.5-27-20170719",,"TOOL_043-O-32.5-27-20170719","NEON.DOC.014048vJ","O","2017-07-20T18:20Z","2017-07-23T01:05Z",1.070,6.380,2.270,3.425,0.226,,,"Jormerod@battelleecology.org",
"87d2bda0-49f4-4f76-a0da-5b8aefbb4f19","D18","TOOL","TOOL_041","TOOL_041.basePlot.bgc","2017-07-19T20:00Z","2017-07-19T20:00Z","TOOL_041-O-36.5-26-20170719",,"TOOL_041-O-36.5-26-20170719","NEON.DOC.014048vJ","O","2017-07-20T18:20Z","2017-07-23T01:05Z",1.080,6.130,2.830,1.886,0.347,,,"Jormerod@battelleecology.org",
"88618b9d-6a2b-47ea-adb5-1079198263f3","D18","TOOL","TOOL_042","TOOL_042.basePlot.bgc","2017-07-19T20:51Z","2017-07-19T20:51Z","TOOL_042-O-9.5-15-20170719",,"TOOL_042-O-9.5-15-20170719","NEON.DOC.014048vJ","O","2017-07-20T18:20Z","2017-07-23T01:05Z",1.120,6.420,2.170,4.048,0.198,,,"Jormerod@battelleecology.org",
"b7770059-d05d-4946-b740-42d68bacc629","D18","TOOL","TOOL_042","TOOL_042.basePlot.bgc","2017-07-19T21:09Z","2017-07-19T21:09Z","TOOL_042-M-9.5-15-20170719",,"TOOL_042-M-9.5-15-20170719","NEON.DOC.014048vJ","M","2017-07-20T18:20Z","2017-07-23T01:05Z",1.070,11.330,8.590,0.364,0.733,,,"Jormerod@battelleecology.org",
"b71b4ed9-9636-41a7-9461-88404bdcb9f3","D18","TOOL","TOOL_042","TOOL_042.basePlot.bgc","2017-07-19T21:52Z","2017-07-19T21:52Z","TOOL_042-O-22-9.5-20170719",,"TOOL_042-O-22-9.5-20170719","NEON.DOC.014048vJ","O","2017-07-20T18:20Z","2017-07-23T01:05Z",1.090,5.960,2.390,2.746,0.267,,,"Jormerod@battelleecology.org",
"f2c739a2-78ee-4368-951c-adc5c961878f","D18","TOOL","TOOL_042","TOOL_042.basePlot.bgc","2017-07-19T22:06Z","2017-07-19T22:06Z","TOOL_042-M-22-9.5-20170719",,"TOOL_042-M-22-9.5-20170719","NEON.DOC.014048vJ","M","2017-07-20T18:20Z","2017-07-23T01:05Z",1.070,11.560,7.580,0.611,0.621,,,"Jormerod@battelleecology.org",
"eda3a0c4-8561-43b7-85b4-2d896bb33620","D18","TOOL","TOOL_044","TOOL_044.basePlot.bgc","2017-07-19T22:24Z","2017-07-19T22:24Z","TOOL_044-O-1.5-28.5-20170719",,"TOOL_044-O-1.5-28.5-20170719","NEON.DOC.014048vJ","O","2017-07-20T18:20Z","2017-07-23T01:05Z",1.100,6.060,2.100,3.960,0.202,,,"Jormerod@battelleecology.org",
"81c2b536-0f4d-438f-bafd-435058314955","D18","TOOL","TOOL_044","TOOL_044.basePlot.bgc","2017-07-20T00:07Z","2017-07-20T00:07Z","TOOL_044-M-1.5-28.5-20170719",,"TOOL_044-M-1.5-28.5-20170719","NEON.DOC.014048vJ","M","2017-07-20T18:48Z","2017-07-23T01:05Z",1.080,11.000,7.300,0.595,0.627,,,"Jormerod@battelleecology.org",
