uid,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,samplingProtocolVersion,sampleID,sampleCode,kclSampleID,kclSampleCode,incubationPairID,nTransBoutType,incubationLength,extractionStartDate,kclReferenceID,soilFreshMass,kclVolume,extractionEndDate,sampleCondition,remarks,processedBy,recordedBy,dataQF
"165990c1-3549-4c7c-9652-32b704bda437","TOOL_043.basePlot.bgc","D18","TOOL","TOOL_043","tower","2017-07-19T17:42Z","2017-07-19T17:42Z","NEON.DOC.014048vJ","TOOL_043-O-5-7-20170719",,"TOOL_043-O-5-7-20170719-KCL",,"TOOL_043-O-5-7","tInitial",0.00,"2017-07-20T19:29Z","TOOL-20170720-BRef1",9.77,100.0,"2017-07-20T22Z","OK",,"Kjorgenson@battelleecology.org","Jormerod@battelleecology.org",
"eb804555-609f-4daa-930d-c3eb736939cf","TOOL_041.basePlot.bgc","D18","TOOL","TOOL_041","tower","2017-07-19T17:50Z","2017-07-19T17:50Z","NEON.DOC.014048vJ","TOOL_041-O-13-5.5-20170719",,"TOOL_041-O-13-5.5-20170719-KCL",,"TOOL_041-O-13-5.5","tInitial",0.00,"2017-07-20T19:43Z","TOOL-20170720-BRef1",10.16,100.0,"2017-07-20T22Z","OK",,"Kjorgenson@battelleecology.org","Jormerod@battelleecology.org",
"167d22c9-8874-40d2-9fd7-673ae6e8e7a7","TOOL_043.basePlot.bgc","D18","TOOL","TOOL_043","tower","2017-07-19T18:30Z","2017-07-19T18:30Z","NEON.DOC.014048vJ","TOOL_043-M-5-7-20170719",,"TOOL_043-M-5-7-20170719-KCL",,"TOOL_043-M-5-7","tInitial",0.00,"2017-07-20T20:02Z","TOOL-20170720-BRef1",10.03,100.0,"2017-07-20T22Z","OK",,"Kjorgenson@battelleecology.org","Jormerod@battelleecology.org",
"67261f25-5316-4fcc-bfda-17300d76723e","TOOL_041.basePlot.bgc","D18","TOOL","TOOL_041","tower","2017-07-19T18:38Z","2017-07-19T18:38Z","NEON.DOC.014048vJ","TOOL_041-O-4.5-27-20170719",,"TOOL_041-O-4.5-27-20170719-KCL",,"TOOL_041-O-4.5-27","tInitial",0.00,"2017-07-20T19:36Z","TOOL-20170720-BRef1",9.95,100.0,"2017-07-20T22Z","OK",,"Kjorgenson@battelleecology.org","Jormerod@battelleecology.org",
"306b4dec-1ce2-4a0d-a5f7-e94f8a36aded","TOOL_041.basePlot.bgc","D18","TOOL","TOOL_041","tower","2017-07-19T18:54Z","2017-07-19T18:54Z","NEON.DOC.014048vJ","TOOL_041-M-4.5-27-20170719",,"TOOL_041-M-4.5-27-20170719-KCL",,"TOOL_041-M-4.5-27","tInitial",0.00,"2017-07-20T20:18Z","TOOL-20170720-BRef1",4.25,43.0,"2017-07-20T22Z","OK","Not enough soil for full 10 grams","Kjorgenson@battelleecology.org","Jormerod@battelleecology.org",
"253a11c6-7482-4de9-87e8-b2017b09e12b","TOOL_043.basePlot.bgc","D18","TOOL","TOOL_043","tower","2017-07-19T18:58Z","2017-07-19T18:58Z","NEON.DOC.014048vJ","TOOL_043-O-7.5-31-20170719",,"TOOL_043-O-7.5-31-20170719-KCL",,"TOOL_043-O-7.5-31","tInitial",0.00,"2017-07-20T19:35Z","TOOL-20170720-BRef1",10.11,100.0,"2017-07-20T22Z","OK",,"Kjorgenson@battelleecology.org","Jormerod@battelleecology.org",
"6dfc3b7c-fba2-4881-8a2d-9b2af20a3e96","TOOL_043.basePlot.bgc","D18","TOOL","TOOL_043","tower","2017-07-19T19:37Z","2017-07-19T19:37Z","NEON.DOC.014048vJ","TOOL_043-O-32.5-27-20170719",,"TOOL_043-O-32.5-27-20170719-KCL",,"TOOL_043-O-32.5-27","tInitial",0.00,"2017-07-20T19:39Z","TOOL-20170720-BRef1",9.82,100.0,"2017-07-20T22Z","OK",,"Kjorgenson@battelleecology.org","Jormerod@battelleecology.org",
"b502a3e5-7d8c-43a7-a79f-85ef6b517ec8","TOOL_041.basePlot.bgc","D18","TOOL","TOOL_041","tower","2017-07-19T20:00Z","2017-07-19T20:00Z","NEON.DOC.014048vJ","TOOL_041-O-36.5-26-20170719",,"TOOL_041-O-36.5-26-20170719-KCL",,"TOOL_041-O-36.5-26","tInitial",0.00,"2017-07-20T19:26Z","TOOL-20170720-BRef1",9.93,100.0,"2017-07-20T22Z","OK",,"Kjorgenson@battelleecology.org","Jormerod@battelleecology.org",
"d2a205f9-1d03-4a87-b450-b32c9bfc2ab2","TOOL_042.basePlot.bgc","D18","TOOL","TOOL_042","tower","2017-07-19T20:51Z","2017-07-19T20:51Z","NEON.DOC.014048vJ","TOOL_042-O-9.5-15-20170719",,"TOOL_042-O-9.5-15-20170719-KCL",,"TOOL_042-O-9.5-15","tInitial",0.00,"2017-07-20T19:48Z","TOOL-20170720-BRef1",10.24,102.0,"2017-07-20T22Z","OK",,"Kjorgenson@battelleecology.org","Jormerod@battelleecology.org",
"2c433e86-b497-4ba1-bf71-668ed62014e8","TOOL_042.basePlot.bgc","D18","TOOL","TOOL_042","tower","2017-07-19T21:09Z","2017-07-19T21:09Z","NEON.DOC.014048vJ","TOOL_042-M-9.5-15-20170719",,"TOOL_042-M-9.5-15-20170719-KCL",,"TOOL_042-M-9.5-15","tInitial",0.00,"2017-07-20T19:57Z","TOOL-20170720-BRef1",10.16,100.0,"2017-07-20T22Z","OK",,"Kjorgenson@battelleecology.org","Jormerod@battelleecology.org",
